id,headline,body_text,source,url,date,language,label,label_confidence,evidence_url,source_type
771d5014-9506-4315-8367-b66f85826ea7,Орусиянын Башкырстанга чабуулунан киши өмүрү кыйылды,"15-апрелдин таңында дрондор Орусиянын Башкырстан жумуриятындагы Стерлитамак шаарын бутага алды. Жергиликтүү тургундар жарылуулар жана өрт тууралуу билдирип, социалдык тармактарда дрондордун учуп баратканы жана жарылуулар тартылган видеолор тарады. Аймак башчысы Радий Хабиров бир нече дрон өнөр жай аймагынын үстүндө атып түшүрүлгөнүн билдирди. Анын айтымында, алардын сыныктары ишканалардын биринин аймагына түшүп, өрт чыккан. Кийинчерээк Хабиров дрон чабуулунун натыйжасында ишканалардын бириндеги өрт өчүрүү кызматынын айдоочусу каза болгонун билдирди. Кошумча маалымат берилген жок. ASTRA басылмасы күбөлөр тарткан сүрөт жана видеолорду талдап чыгып, чабуул Стерлитамак мунай-химия заводуна багытталган болушу мүмкүн деген тыянакка келген. Бул завод авиациялык отун, синтетикалык каучук жана башка химиялык продукция  чыгарат жана ""Росхим"" ишканасынын курамына кирет. Маалыматтарга караганда, чабуулдан кийин заводдун кызматкерлери жана шаардагы жогорку окуу жайлардын студенттери эвакуацияланган. Украина тарап азырынча бул окуя боюнча комментарий бере элек. Украина менен Башкырстандын ортосундагы аралык болжол менен 1500 чакырымды түзөт.",azattyk.org,https://www.azattyk.org/a/33732842.html,2026-04-15T18:23:10+06:00,kyrgyz,0,high,,news_site
d9343a50-8950-4bf6-a6b7-8769ead1c5dd,"RUSSIAN OFFICIALS HAVE CAPTURED THE THIRD ALLEGED TERRORISTHe was trying to hide in the forests of the Bryansk region.https://t.co/UJGhiZKo31— UGO & ThĚ Bíg Stéppêrs (@UGOOTWEETS)March 23, 2024 [split]","Бирок кармалган адам менен Рустам Ажиевдин сүрөтүн салыштыра келгенде бул таптакыр эки башка адам экени ачык айкын көрүнүп турат. Интернеттеги белгилүү талдоочу @DefMon3 биринчи кезекте алардын кулактары окшош эмес экендигине көңүл буруу керектигин айтат, бул адамдын ким экендигин аныктоонун жакшы жолу дейт ал. Кийин белгилүү болгондой, кармалган адам Далержон Мирзоев болуп чыкты. Жалган маалыматтын толкуну Х коомдук тармагында башталды, буга 1 млн жазылуучусу бар @MarioNawfal колдонуучунун посту себепкер болушу мүмкүн. Учурда Науфаль твитти өчүрүп, аны төгүндөгөн пост жазган, бирок жалган маалымат болбой эле интернетте тарап жатат. ФСБнын маалыматы боюнча, шектүүлөр Брянск облусунда кармалышкан. Орусиянын атайын кызматынын билдирүүсу боюнча, «кылмышкерлер орусия-украин чек арасынан өтүп кетүүнү көздөшкөн жана аны үчүн украин тарапта тийиштүү байланыштары болгон». Бул тууралуу Владимир Путин дагы айткан. Бирок бул билдирүү жетиштүү түрдө далилденбеген. Автоунаа токтотулган жана шектүүлөр кармалган жер боюнча бири бирине карама-каршы келген маалыматтар айтылууда. Шектүүлөрдүн М-3 «Украина» трассасында болгонуна далилдердин бири алардын биринин кармалышын тарткан видео болушу мүмкүн. GeoConfirmed тобунун ыктыярчысы видео тартуу жүргүзүлгөн жердин болжолдуу координаталарын аныктаган — 53.079839, 34.554634 — бул болжолдуу түрдө М-3 трассасынын 14-километрине туура келет. Автоунаа токтотулган жерди сүрөттөр боюнча аныктоо татаалыраак. Factcheck.kz редакциясынын божомолунда, ал ушул эле трассада токтотулган. Бирок андай болгон күндө, шектүүлөрдүн ой-максаттарын жана алардын байланыштары тууралуу укук коргоо органдарынын билдирүүлөрүнө бул айныксыз далил боло албайт. Белгилүү болгондой, Брянск облусу Украина менен гана эмес Белорусь менен да чектешет. Кызыгы, алгач Интернетте шектүүлөр түшүп качып кеткен Renault Symbol автоунаасы Тёплый поселогунун жанында кармалды деген маалымат таркатылган. Автодо алты адам болуп, алардын төртөөсү качып кеткен имиш. Тёплый поселогу Белорусь менен чек арага жакын жайгашат. Дагы көңүл бурдура турган жагдай, Белорустун элчиси Дмитрий Крутой бул өлкөнүн атайын кызматтары Орусияга террорчулардын «жалпы чек арадан чыгып кетпөөсүнө» жардам беришти деп билдирген. «Кечээтен бери атайын кызмат уюмдары тыгыз иштешүүдө. Мамлекеттик коопсуздук комитетинин жетекчиси кесиптеши менен дайым түз байланышта. Өткөн түндөгү негизги максат террорчулардын жалпы чек арадан чыгып кетпөөсүнө жол бербөө болду. Бул максатка жеттик. Максималдуу коопсуздук чаралары киргизилди», – Дмитрий Крутой, Белорустун Орусиядагы элчиси. Бирок бир саат өтпөй Орусиянын Мамдумасынын депутаты Александр Хинштейн алдын ала маалымат боюнча, автоунаа эми Хацунь айылына жакын жерда байкалган деп билдирген. Бул конуштуу жай М-3 «Украина» трассасына жакын жерде Тёплый поселогунан 200 чакырым алыстыкта жайгашат. Кийин Интернетте талкаланган Renault Symbol автоунаанын сүрөтү жарыяланган. Кийинчирээк ЖМКлар билдиргендей, автоунаа киев шоссесинин 376-километринде токтотулган. Бул сүрөттө автоунаанын арт жагында жайгашкан чоң карагай жана анын оң жагында жайгашкан кичирээк карагай адамдын көңүлүн өзүнө бурдурат. Google картаны колдонуп 375-километр менен 376-километрдин ортосунда сүрөттөгү карагайга окшош карагайды көрсөк болот. Акыркы сүрөт 2018-жылы жайында тартылып, карагайдын башка бак-дарактардын арасында жакшы байкалбагандыгы салыштырууну бир аз татаалдантат, ал эми анын жанындагы кичирээк карагай такыр эле байкалбайт. Яндекс картасындагы сүрөт жаңыраак. Ал 2021-жылдын 1-февралында тартылган жана андан чоң карагайды жана анын жанындагы кичинекей карагайды көрсөк болот. Алар «Известиянын» репортажында да кадрга түшкөн. Андан кийин коомдук тармактарда шектүү Саидакрами Рачабализоданын кармалышы тууралуу видео пайда болду. @GeoConfirmed тобунун ыктыярчысы кадрлар боюнча видео тартылган жердин болжолдуу координатасын аныктаган — 53.079839, 34.554634, бул болжолдуу түрдө М-3 «Украина» трассасынын 14-километрине туура келет. Айрым деталдар чынында эле окшош. Шектүүнү токойдон алып чыгып келатышат жана видео тартуу болгон жерге аны кайсыл жактан алып (же ташып) келишкенин так айта албайбыз. RUSSIAN OFFICIALS HAVE CAPTURED THE THIRD ALLEGED TERRORIST He was trying to hide in the forests of the Bryansk region. https://t.co/UJGhiZKo31 — UGO & ThĚ Bíg Stéppêrs (@UGOOTWEETS)March 23, 2024 Ошентип, автоунаа башында эле киев шоссесинде болгонбу, же аны кууп жүрүп ушул жактан токтотушканбы; шектүүлөр Тёплый поселогунун жанында болушканбы же бул жалган маалыматпы; террорчулардын жалпы чек арадан чыгып кетпөөсү тууралуу айтып жатып Белорустун Орусиядагы элчиси эмнени айткысы келди эле; чынында эле автоунаа Украина тарапка баратты беле же биринчи көзгө урунган жол аркылуу качып кетүү аракетинде беле, азырынча булар белгисиз. Бул суроолорго так жооптун жоктугу, жана да жалпы эле маалыматтын жетишсиздиги Украинанын тиешеси бар деген версияны негиздүү деп эсептегенге жол бербейт.",factcheck.kg,https://factcheck.kg/ky/terakt-v-krokus-siti-holle-razbiraem-lozhnye-i-nedokazannye-utverzhdeniya/,,kyrgyz,1,0.62,https://factcheck.kg/ky/terakt-v-krokus-siti-holle-razbiraem-lozhnye-i-nedokazannye-utverzhdeniya/,fact_check
d8cd8e04-f029-454d-ab2f-61ee7116d167,Кыргызстандын туңгуч космонавты Салижан Шарипов Ошто окуучулар менен жолугушту,"Кыргызстандын биринчи космонавты, Кыргыз Республикасынын Баатыры Салижан Шарипов түштүк борборго жумушчу сапар менен келип, шаардагы космонавттардын ысымын алып жүргөн Ю. Гагарин жана В. Терешкова атындагы орто мектептердин окуучулары менен жолугушту. Бул тууралуу мэриядан билдирди. Ардактуу мейманды, дүйнөнүн 372-чи, Россиянын 88-чи, Кыргызстандын туңгуч космонавты Салижан Шариповду мэрдин орун басары Масуда Айдарбекова, Россиянын Ош шаарындагы башкы консулу Роман Свистин, билим берүү тармагынын өкүлдөрү жана окуучулар тосуп алышты. Иш-чарада Салижан Шарипов балалык кыялы, космосту багындырууга болгон аракеттери, космостук учуулары жана жеткен ийгиликтери менен бөлүшүп, окуучуларга алдыга койгон максаттарына умтулууну сунуштап, кыялдарынын орундалышына тилектештигин билдирди. 12-апрель — Эл аралык авиация жана космонавтика күнүнө карата өткөрүлүп жаткан иш-чаранын алкагында мектеп окуучуларынын космос мейкиндигин чагылдырган макеттери жана өз колдору менен тарткан сүрөттөрү көрсөтүлүп, чакан концерттик программа тартууланды.",24.kg,https://24.kg/kyrgyzcha/370123_kyirgyizstandyin_tunguch_kosmonavtyi_salijan_sharipov_oshto_okuuchular_menen_jolugushtu/,,kyrgyz,0,high,,news_site
551788c6-e31a-4f1e-833c-710589b80afc,Кыргыз эл жазуучусу Султан Раевдин «Топон» китеби Венгрияда жарык көрдү,"Кыргыз эл жазуучусу Султан Раевдин «Топон» аттуу китеби Будапештте венгр тилинде басылып чыкты. Китепке «Топон» романы, «Күн кармаган бала», «Кашаба» повесттери кирди. 2023-жылы Венгрияда алгач «Жанжаза» романы чыккан. «Жанжаза» романы венгр окурмандар арасында чоң резонанс жараткан. Кыргыз жазуучулар арасынан буга чейин бул өлкөдө залкар жазуучубуз Чыңгыз Айтматовдун бир нече чыгармалары жарык көргөн. «Венгрия атактуу акын Шандор Петөфинин, өткөн жылы Нобель сыйлыгын алган Краснахоркаи Ласлонунун, менин эң сүйүктүү композиторум Ференц Листин мекени. Адабият менен өнөр Мекени Венгрияда чыгармамдын венгр тилинде жарык көрүшү тек гана мен үчүн эмес, кыргыз улут адабияты үчүн да чоң сыймык деп айтар элем», -деди жазуучу «Жанжаза» (2023ж), «Топон» жыйнагын да көрүнүктүү венгр котормочусу Жозеф Горетитю которгон. «Топон» жыйнагынын таанытым кечеси Венгр маданияты жана руханияты борборунда өтө бийик деңгээлде өттү. Кечеге венгр адабиятчылары, коомчулугу, студенттер, адабий ышкыбоздор катышты.",24.kg,https://24.kg/kyrgyzcha/360544_kyirgyiz_eljazuuchusu_sultan_raevdin_topon_kitebi_vengriyada_jaryik_kordu/,,kyrgyz,0,high,,news_site
ccc081ad-b986-44bf-a3b7-2cf02918f7e4,Афган согушкерлеринин Исфарага жөнөгөнү тууралуу тасма – фейк,"Афган согушкерлери Исфараны көздөй жөнөдү делген тасма социалдык тармактарда жана мессенджерлерде жайылды. Тасмада «Камаз» и ЗИЛдин ичинде куралчан адамдардын белгисиз тарапты көздөй жөнөп бара жатканын көрсө болот. Factcheck.kg бул маалыматты текшерип көрүүнү чечти. Тасмаданскриншоталып, издөө салсак, россиялык 201-аскердик базасында тартылган же ага тиешеси бар видеолор чогулганбаракчаныншилтемесине туш болобуз.",factcheck.kg,https://factcheck.kg/ky/videofejk-s-afganskimi-boevikami-napravlyayushhimisya-v-isfaru/,,kyrgyz,1,0.83,https://factcheck.kg/ky/videofejk-s-afganskimi-boevikami-napravlyayushhimisya-v-isfaru/,fact_check
a654a206-5da8-472b-a1ad-80636875556a,Боршайком Улан Сариевге депутаттык мандат берди,"Борбордук шайлоо комиссиясы (БШК) 14-апрелде №19 шайлоо округунан талапкер Улан Сариевге депутаттык мандат берди. 8-апрелде БШК бул округдан шайланып келген Абдылдабек Эгембердиевди өзү жазган арызынын негизинде депутаттык мандатынан ажыраткан. №19 шайлоо округу боюнча андан (5 316) кийин Рамис Жунусалиев (4 767) көп добуш алган. Улуттук коопсуздук боюнча мамлекеттик комитет (УКМК) аны 2025-жылы декабрь айында алдамчылыкка айыптап кармаган. Ал тергөө абагынан мандаттан баш тартуу боюнча Боршайкомго арыз берип, кийин эркиндикке чыкты. Бул округдан көп добуш алгандардын тизмесинде кийинки орунда Улан Сариев (4 746) болчу. 2023-жылы 28-майда №26 Ленин шайлоо округунан Жогорку Кеңештин депутаттыгына кайра шайлоо өткөн. Анда талапкерлер Дамира Ниязалиева менен Улан Сариев “шайлоочулардын добушун сатып алууга” шек саналып, Борбордук шайлоо комиссиясы (БШК) шайлоонун жыйынтыгын жараксыз деп тапкан. Мунун алдында БШКга УКМКнын Бишкек башкармалыгынан Улан Сариев шайлоодо бир катар мыйзам бузууларга барган деген маалымат түшүп, Улан Сариев коюлган дооматты четке каккан. (BTo)",azattyk.org,https://www.azattyk.org/a/33731894.html,2026-04-14T15:33:56+06:00,kyrgyz,0,high,,news_site
896c5a48-9747-4467-8b34-cd24822ad14d,Түркияда 6–8-мартта сноуборд-кросс боюнча Дүйнө кубогу өтөт,"Мелдештер Эрзурум шаарындагы Паландөкен тоо-лыжа борборунда өткөрүлөт Түркиянын Эрзурум шаарында FIS Snowboard World Cup экинчи ирет уюштурулууда. Бул тууралуу иш-чаранын уюштуруучулары билдиришти. Мелдешке 20 өлкөдөн 300гө жакын спортчу катышат. Үч күндүн ичинде дүйнөнүн мыкты райдерлери Паландөкендин татаал трассаларында күч сынашып, жогорку ылдамдыктагы таймашты көрсөтүшөт. Бул мелдеш аталган жайда экинчи жолу өткөрүлүп жатат. Биринчи оюндар 2018-жылы уюштурулган эле. Паландөкен тажрыйбалуу лыжачылар жана сноубордчулар үчүн Түркиядагы эң мыкты багыттардын бири болуп саналат. Ал тик ылдый түшүүлөрү, узун трассалары жана сапаттуу кар катмары менен белгилүү. Мындан тышкары, 12–15-февраль күндөрү Паландөкенде жыл сайын өтүүчү Frozen Festival фестивалы уюштурулат. Фестивалдын алкагында конокторду дүйнөгө белгилүү артисттердин жандуу концерттери жана DJ-сеттер, après-ski жана кечки программалар күтөт. Ошондой эле лыжа жана сноуборд боюнча мелдештер, сыйлык тапшыруу аземи, йога сабактары, муз айкелдерин жасоо жана ар түрдүү тематикалык мастер-класстар өткөрүлөт. Эске салсак, Эрзурум шаарына 2025-жылдын Туристтик борбор шаары макамы Экономикалык кызматташтык уюму (ECO) тарабынан ыйгарылган. Ошондой эле шаар Европа спорт борборлору жана шаарлары федерациясы (ACES) тарабынан Кышкы спорттун Европадагы биринчи борбору деп табылган. Бул макамдардын аркасында шаар кышкы спорттун эл аралык аренасындагы ордун кыйла бекемдеди. Узун трассалар, заманбап инфраструктура жана туруктуу кар шарттары Паландөкенди дүйнөлүк деңгээлдеги мелдештерди өткөрүүгө ылайыктуу жайга айлантат. фото www",vesti.kg,https://vesti.kg/kg/dujnede/item/148202-turkiyada-6-8-martta-snoubord-kross-boyuncha-dujno-kubogu-otot.html,2026-02-23T11:08:51+06:00,kyrgyz,0,high,,news_site
9746e1fa-30f2-4b62-8ffd-f6dd61f295c2,«Манас» университетинин 30 жылдык мааракесинде «Университеттен да артык» концепция тааныштырылды,"«Манас университети — Кыргызстан менен Түркиянын ортосундагы алтын көпүрө» 2025-жылдын 3-декабрында Кыргыз-Түрк «Манас» университетинин 30 жылдык мааракесинин алкагында ММК өкүлдөрү менен өткөрүлгөн жолугушууда,  КТМУнун ректору, профессор Алпаслан Жейлан университеттин өнүгүү стратегиясы жана жетишкен ийгиликтери тууралуу маалымат берди. Ректор Жейлан: «Манас университети — Кыргызстан менен Түркиянын ортосундагы алтын көпүрө» Профессор Алпаслан Жейлан «Манас» университети Кыргызстан менен Түркиянын ортосундагы күчтүү бир туугандык мамилени бекемдеген маданий жана академиялык көпүрө экенин баса белгилеп: «Манас университети эки өлкөнүн ортосундагы бир туугандык сезимдердин өнүгүшүнө салым кошкон алтын көпүрө болуп саналат. Чыңгыз Айтматов: ‘Ким ойлоптур бул талаада университет ачылып, бул жерде билим алган жаштар түрк дүйнөсүнө кызмат кылат деп?’ деген эле. Эми Айтматов тынч укса болот; анткени Кыргызстандагы «Манас» университети бүгүн дүйнөнүн алдыңкы 1000 университетинин катарына кирген ийгиликтүү жогорку окуу жайына айланды жана түрк дүйнөсүнө билимдүү жаштарды тарбиялап келет», - деп айтты. Жолугушууда профессор Жейлан «Манас» университетинин «Университеттен да артык» деген концепция менен алдыга умтулуп, университетте билим берүү гана эмес, коомдо, иш жүзүндө жана дүйнөдө из калтырган адистерди даярдап жатканын баса белгиледи. Түрк дүйнөсүнүн жаштарын бир чатырдын астында бириктирген «Манас» университети студенттерин билимге бай, маданиятка сугарылган, өз тамырына бекем жана дүйнөлүк баалуулуктарга ачык инсандар катары тарбиялап жатканын айткан профессор Жейлан, бул жаштар келечектеги окумуштуулар, лидерлер, өнөр ээлери жана ишкерлер болууга даярданып жатканын билдирди. «Акысыз билим жана стипендия мүмкүнчүлүгү» Университеттин эң маанилүү өзгөчөлүктөрүнүн бири билимдин акысыз берилиши жана студенттердин жетишкен ийгиликтерине жараша стипендиялар менен колдоого алынышы болуп саналат. Заманбап спорт залдары, студенттик жатаканалар жана ар кандай социалдык аянтчалар менен студенттердин бир гана академиялык эмес, маданий жана социалдык өнүгүшү да колдоого алынууда. «Кыргыз жана түрк тилдеринин өнүгүшүнө чоң салым» Кыргыз тилин окутуунун эң маанилүү борборлорунун бири «Манас» университети. Жыл сайын даярдык курсунда болжол менен 1000 студентке кыргыз жана түрк тилдери окутулат. Ошондой эле университет тарабынан даярдалган 50 000 сөздү камтыган сөздүк 70 000ге чейин көбөйтүлүп, 2026-жыл 100 000 сөз камтыган кеңири сөздүк даярдалууда. «Акылaй» долбоору алкагында үч жарым миллион көлөмүндөгү кеңири санарип билим берүү платформасы иштелип жатаи. Максаты — Кыргызстандын билим берүү тармагындагы ийгиликтерин жогорулатуу жана өлкөнү келечекке күчтүү даярдоо. Кыргыз Республикасынын Президенти Садыр Жапаровдун кыргыз тили бардык мектептерде, расмий мекемелерде окутулушу жана расмий иш кагаздарында колдонулууга тийиш деген көрсөтмөсүнө карата «Манас» университетинде Кыргыз тили жана адабияты программасы расмий түрдө ачылып, бул маанилүү милдет ийгиликтүү аткарылып жатат. Кыргыз тилин өнүктүрүү багытындагы иштердин алкагында «Манас» университетинин окутуучулары тарабынан бүгүнкү күнгө чейин 200гө жакын кыргызча окуу китеби даярдалган. Ошондой эле Түркиянын Ван областындагы Улупамир айылында жашаган кыргыздарга жана кыргыз тилин үйрөнгүсү келгендерге онлайн тил курстары уюштурулуп, КТМУSEM тарабынан жыл бою кыргыз тили боюнча билим берүү программалары уюштурулууда. «Пандемияучурунда1000 саат онлайн сабак тартылып , студенттерге 60 ГБ акысыз интернет берилген» Пандемия учурунда Кыргызстандын билим берүүсүнө колдоо көрсөтүү үчүн чоң жоопкерчилик алынган. Билим берүүдөгү үзгүлтүктөрдү алдын алуу максатында КТМУда 1000 саат онлайн сабак тартылып, даярдалган. Бул аркылуу студенттер окуу жайга барбастан билим алууну уланта алышкан жана сабактарга үзгүлтүксүз кирүү мүмкүнчүлүгүн камсыз кылуу үчүн студенттерге 60 ГБ акысыз интернет берилген. Пандемия учурунда медицина тармагынын маанисин дагы бир жолу көрсөткөнүн ушунан улам Кыргызстандын медицина кызматтарына салым кошуу максатында «Манас» университетинде Медицина факультети ачылган. Ошондой эле университетте 24 саат үзгүлтүксүз иштеген Шейит Эрен Бүлбүл Медицина борбору студенттерге, окутуучуларга, кызматкерлерге жана аймактагыларга кеңири жана толук медициналык кызмат көрсөтүүдө. «КТМУнун студенттери — Кыргызстандын жана Түрк дүйнөсүнүн маданий элчилери» Студенттер Түркия баштаган бир катар өлкөлөрдө «Манас» университетин, Кыргызстандын маданиятын жана аймактын баалуулуктарын таанытып, Түркиядан келген студенттер өз маданияты менен бөлүшүп, бир туугандык мамилелерди дагы да күчөтүп жатат. Бул жагы менен студенттер эки өлкөнүн маданий элчилерине айланып, университет кыргыз тилин коргоп, өнүктүрүп, үйрөнгүсү келгендерге колдоо көрсөтүүнү милдет катары кабыл алынууда. Жолугушуу алкагында сөз сүйлөгөн Кыргыз-Түрк «Манас» университетинин биринчи проректору, саясий и.к., доцент Алмаз Ибраев университеттин 30 жыл ичиндеги жетишкендиктери жана натыйжалары кеңири бааланганын белгилеп: «Биз бир гана Кыргызстанда эмес, Борбор Азия жана дүйнөлүк аренада да билим берүү жаатында активдүү иштерди жүргүзүп жатабыз. Убакыттын талабтары бат өзгөрүүдө, ал эми заманга ылайык иш алып барган ар бир мекеме өз иш жүргүзүүсүн кайра карап чыгып, кайрадан баалап турушу керек», — деди. «Манас» университети Кыргызстанда акысыз жана сапат стандарттарына ылайык билим берген жалгыз жогорку окуу жайы, университет дүйнөлүк университеттер рейтингинде алдыңкы 1000дин катарында, Азия университеттери арасында 230-орунда, Борбор Азияда болсо 12-орунда турат.",vesti.kg,https://vesti.kg/kg/koom/item/146219-manas-universitetinin-30-zhyldyk-maarakesinde-universitetten-da-artyk-kontseptsiya-taanyshtyryldy.html,2025-12-04T13:49:07+06:00,kyrgyz,0,high,,news_site
aac19d47-d037-4569-9d66-23388330c718,«Тез кабар» сайтына МЕДИАСЫН: кеңири манипуляция жана кесиптик этиканын бузулушу [split],"башкача айтканда автор бир нече жолу “слоган” ыкмасына кайрылат. “Слоган” – окурмандын эмоциясына багытталган, стереотиптүү, тамга басуучу кыска, таамай сөз. Слоган – короткая, меткая фраза, часто включающая в себя стереотипы и ярлыки, и действующая как эмоциональный призыв. Источник – Коул, 1998, стр. 210-312. Анонимдүү, “ишенимдүү” булакка таянган автор макалада бир нече жолу такталбаган маалыматты жазат: “Баткендеги пикир келишпестиктерди козутуп “май чачып” күчөтүүнү каалагандардын башында Курбанбай Искандаров турат”, “мени ушинтип талаага таштап койосуңарбы” деп догурунуп аларды козутуп жаткандагы кербези экен”, “бүтүндөй Баткен элинин тагдыры менен ойноп жатат”. Эскерте кетсек, фактылар, божомолдор жана пикирлер бири-биринен даана ажыратылуусу зарыл.Кыргызстан журналистинин Этикалык кодекси, 10-берене. Мындан тышкары, макалада журналисттин сынына кабылган адамдын пикири берилген эмес. Автордун пикири макаланын көпчүлүк бөлүгүн ээлеп, жалаң сын менен коштолот. Жыйынтыгында, журналистиканын алгачкы талабынын бири – тең салмактуулук сакталбай калган. Каршылаш тараптардын, анын ичинде журналисттин сынына кабыл алынган адамдардын пикирлери тең салмакта берилиши шарт. Кыргызстан журналистинин Этикалык кодекси, 17-берене. Жыйынтык: tezkabar.org сайтынын «Искандаров Курбанбай, куулугу мунун кумгандай…» аталыштагы макаласында:",factcheck.kg,https://factcheck.kg/ky/kyrgyz-tez-kabar-sajtyna-mediasyn-ke%d2%a3iri-manipulyacziya-zhana-kesiptik-etikanyn-buzulushu/,,kyrgyz,1,0.67,https://factcheck.kg/ky/kyrgyz-tez-kabar-sajtyna-mediasyn-ke%d2%a3iri-manipulyacziya-zhana-kesiptik-etikanyn-buzulushu/,fact_check
180f170c-234f-4b9d-a9c3-b6575846bf23,"Бирок, алардын көбү хантавирус бир адамдан башка адамга жукпай турганын белгилеген эмес.",Кытайда жаңы «вирустан» улам өлүм катталганын Кыргызстандын жана Казакстандын бир нече сайттары жазып чыкты. Бүгүн Kabarlar.kgсайты «Жаңы вирус. Кытайда алгачкы өлүм катталды» деген аталышта макала жарыялады. Ал эми казакстандык Tengrinews басылмасы «Жаңы илдет. Кытайда хантавирустан улам алгачкы өлүм катталды» деген аталыштажаңылыкжазды. Социалдык тармактарда дүрбөлөңгө түшкөн ой-пикирлер пайда болгонун көрсө болот. Маалыматтын алгачкы булагы — globaltimes аттуу Кытай басылмасы. Калган ЖМКлар дал ушул басылма жазган жаңылыкты жарыялаган.,factcheck.kg,https://factcheck.kg/ky/panika-po-hantavirusu-manipulyacziya-v-smi-hantavirus-ne-predstavlyaet-epidemiologicheskoj-opasnosti/,,kyrgyz,1,0.6,https://factcheck.kg/ky/panika-po-hantavirusu-manipulyacziya-v-smi-hantavirus-ne-predstavlyaet-epidemiologicheskoj-opasnosti/,fact_check
9dff8449-5bbb-47e2-9948-e9cecd422ecb,Эдуард Кубатов Туризмди өнүктүрүү агенттигине жетекчи болду,"Эдуард Кубатов Туризмди өнүктүрүү боюнча мамлекеттик агенттиктин директору болуп дайындалды. Тиешелүү жарлыкка президент Садыр Жапаров кол койгонун мамлекет башчынын маалымат кызматы 10-апрелде билдирди.Кубатов буга чейин Альпинизм федерациясынын президенти болуп келген.Президент Садыр Жапаров 31-мартта Министрлер кабинетине караштуу Туризмди өнүктүрүү боюнча мамлекеттик агенттик түзүү тууралуу жарлыкка кол койгон. Ага ылайык, жаңы түзүм Экономика жана коммерция министрлигине караштуу Туризм департаментинин, ошондой эле аталган министрликтин туризм чөйрөсүндөгү тиешелүү функцияларынын негизинде түзүлдү.Буга байланыштуу Туризмди өнүктүрүү боюнча улуттук кеңештин курамы да өзгөртүлгөнү кабарланган.(ZKo)",azattyk.org,https://www.azattyk.org/a/33729084.html,2026-04-10T10:37:42+06:00,kyrgyz,0,high,,news_site
bf17dd20-bbbe-4d5a-b8f3-8649a992629a,Кыргызстандын мектептеринде 900гө жакын мугалим жетишпейт,"Кыргызстандын мектептеринде 900гө жакын мугалим жетишпейт. Бул тууралуу бүгүн маалымат жыйынында Агартуу министри Догдуркүл Кендирбаева билдирди. Анын айтымында, негизинен орус тилдүү мектептерде кадрлар тартыш. «Эки жыл мурун мен Кыргыз-Россия Славян университетинин базасында орус тилинде мугалимдерди даярдоо жана кайра даярдоо факультеттерин ачууну сунуштагам. Ал эми кыргыз тилдүү мектептерде предметтик мугалимдер жетиштүү», — деди Догдуркүл Кендирбаева. Ал белгилегендей, татыктуу эмгек акы кырдаалды өзгөртө алат, бирок жергиликтүү бийлик органдары да мугалимдерди тартууга жана кармап калууга кызыкдар болушу керек. Догдуркүл Кендирбаева кошумчалагандай, коомдо пенсионерлер ордун жаш педагогдорго бошотуп бериши керек деген пикирлер көп айтылууда. «Азыр чынында эле чоң маселе жаралды — бул пенсионерлердин иштеши. Жаңы Эмгек кодекси педагогикалык кызматкерлердин жашына чектөө койбойт. Биз артыкчылыктуу тартипте окуу сааттары менен жаш адистерди камсыздоону сунуштадык», — деп белгиледи Агартуу министри.",24.kg,https://24.kg/kyrgyzcha/372024_kyirgyizstandyin_mektepterinde_900go_jakyin_mugalim_jetishpeyt/,,kyrgyz,0,high,,news_site
7c892bc4-4a86-4e30-a979-7b5799d2c159,Россияда 1 февралдан баштап YouTube жабылабы?,"Россияда YouTube хостингине тыюу салынары тууралуу маалыматты текшерип берүү өтүнүчү менен окурманыбыз редакцияга кайрылды. Маалыматка ылайык, Мамлекеттик Дума «Ютубга» тыюу салган мыйзам кабыл алып, ал 2021-жылдын 1-февралынан тарта күчкө кирери тууралуу жана сайтка VPN аркылуу киргендерге айып пул салынары жөнүндө айтылат. Factcheck.",factcheck.kg,https://factcheck.kg/ky/youtube-zapretyat-v-rossii-s-1-fevralya-2021-goda-nepravda/,,kyrgyz,1,0.6,https://factcheck.kg/ky/youtube-zapretyat-v-rossii-s-1-fevralya-2021-goda-nepravda/,fact_check
71af2ac2-2cda-48be-be05-28fd21d81de5,Баш мыйзамга 33 жыл: Конституция — туруктуулуктун негизи,"Конституция күнүнө карата Конституциялык соттун ишмердүүлүгү тууралуу сөз кылдык. Баш мыйзамдын сакталышын көзөмөлдөө, конституциялык мыйзамдуулуктун учурдагы абалы, жарандардан келип түшкөн кайрылуулар, эл аралык кызматташтык жана сот адилеттигин камсыз кылуу — бул багыттарда аткарылып жаткан иштер талдоого алынат. Кененирээк Конституциялык соттун судьясы Чынара Айдарбекова айтып берди.",sputnik.kg,https://sputnik.kg/20260505/1101126245.html,09:04 05.05.2026(Жаңыртылды:09:16 05.05.2026),kyrgyz,0,high,,news_site
