headline,body_text,url,label
ЖК Улуттук банктын төрагалыгына Алмаз Бакетаевдин талапкерлигин жактырды,"Бүгүн, 18-мартта Жогорку Кеңеш Улуттук банктын төрагасы кызматына Алмаз Бакетаевдин талапкерлигин жактырды. 78 депутат «макул» деп добуш берди. Эске салсак, буга чейин Улуттук банктын мурдагы төрагасы Мелис Тургунбаев кызматтан кетүү тууралуу арызы парламентте каралып, колдоого ээ болгон.",https://24.kg/kyrgyzcha/366544_jkuluttuk_banktyin_toragalyigyina_almaz_baketaevdin_talapkerligin_jaktyirdyi/,0
Окуучулардын жазгы каникулу узартылды,"Окуучулардын жазгы каникулу 2026-жылдын 2-мартынан 7-мартына чейин узартылды. Эс алуу мөөнөтүнө дагы төрт күн кошулду. Бул тууралуу Агартуу министрлигинен билдиришти. Маалыматка ылайык, окуучулардын жазгы эс алуусу кыскарып калганы боюнча келип түшкөн кайрылууларды жана өтүнүчтөрдү карап чыгып, тиешелүү чечим кабыл алынды. Окуучулардын жазгы каникулу 2026-жылдын 2-мартынан 7-мартына чейин узартылды. Мындайча айтканда, эс алуу мөөнөтүнө кошумча 4 күн берилди. Окуу планынын толук аткарылышын камсыз кылуу максатында, кошумча берилген 4 окуу күнү май айында окутулат. Натыйжада, 2025—2026-окуу жылы салттуу түрдө 25-майда эмес, 29-майда аяктайт.",https://24.kg/kyrgyzcha/363429_okuuchulardyin_jazgyi_kanikulu_uzartyildyi/,0
Нарын-Жаңы-Жол унаа жолу ачылды,"Нарын облусундагы Нарын-Жаңы-Жол унаа жолу ачылды. Бул тууралуу «Кыргызавтожол-Түндүк» мекемеси билдирди. Маалыматка ылайык, мындай чечим жолдун абалын жеринде текшерүү үчүн райондук администрация өкүлдөрүнөн жана тиешелүү адистерден турган атайын комиссия түзүлүп, кароо жүргүзүлгөндөн кийин кабыл алынды. Кароо учурунда № 41 Жол тейлөө ишканасы тарабынан жолду тазалоо, кеңейтүү жана коопсуз абалга келтирүү боюнча иштер аткарылганы белгиленди. Айта кетсек, 8-мартта Жаңы-Жол тилкесинде тоо боорунан шагыл аралаш таштар кулап, жолдо кооптуу абал жаралган. Мындан улам жол убактылуу жабылган болчу. Мекеме жарандардан жолдо жүрүүдө коопсуздук эрежелерин сактоону жана аба ырайынын шарттарын эске алууну эскертти",https://24.kg/kyrgyzcha/367044_naryin-janyi-jol_unaa_jolu_achyildyi/,0
Тоого эс алууга чыккандарга эскертүү: 7-12-май аралыгында сел жүрүшү мүмкүн,"Чүй облустук ички иштер башкы башкармалыгы жарандарды жана эс алуучуларды аба ырайынын өзгөрүшү тууралуу эскертет. 7-майдан 12-майга чейин Чүй облусунун тоолуу жана тоо этектериндеги райондорунда туруксуз аба ырайы жана катуу жаан-чачын күтүлөт. Сел жүрүү коркунучу бар, ошондой эле дарыяларда суунун деңгээли көтөрүлүшү мүмкүн. Чүй облусунун тургундарына жана конокторуна майрам жана дем алыш күндөрү коопсуздук чараларын сактоо сунушталат: мүмкүн болушунча тоолуу жана тоо этектериндеги аймактарга барбоо, дарыялардын жээктеринде жана капчыгайларда эс албоо, ошондой эле катуу жаан учурунда тоо жолдорунда жүрбөө керек. Эс алуу учурунда жеке коопсуздугуңузга көңүл буруп, катуу агымдагы суулардан алыс болуңуз. Зарыл учурда 102 кызматына кайрылыңыз.",https://24.kg/kyrgyzcha/373065_toogo_esaluuga_chyikkandarga_eskertuu_7-12-may_aralyigyinda_sel_jurushu_mumkun/,0
Унчукпай калба жана коркпо: жумушта жана коомдук транспортто харассментке кантип каршы туруу керек,"Изилдөөлөргө ылайык, Кыргызстанда ар бир төртүнчү аял жумуш ордунда сексуалдык ыдыкка дуушар болгон. Эмгек министрлиги Эмгек кодексине өзгөртүүлөрдү сунуштап, ага ылайык, ыдык көрсөткөндөр кызматкерге келтирилген моралдык зыянды жана материалдык чыгымды төлөп бериши керек. Бирок маселе – көпчүлүк адамдар өз укуктары бузулуп жатканын ачык айтуудан коркуп, унчукпай чыдап келишет. Харассмент жумуш ордунда да, коомдук транспортто да кездешип, адамдардын коопсуздугуна, психологиялык абалына олуттуу таасир этет. Көпчүлүк учурда жабырлануучулардын коркуп же уялып, бул тууралуу унчукпай коюушу көйгөйдү чечпестен, тескерисинче, анын улануусуна шарт түзөт. Харассментке каршы күрөшүү үчүн ар бир адам өз укуктарын билип, өзүн коргой алганы маанилүү. Бул багытта коомдун маалымдуулугун жогорулатуу, ошондой эле адистердин кеңештери өзгөчө роль ойнойт. “Көз мончок” уктуруусунда дал ушул маселеге кененирээк кайрылдык.",https://sputnik.kg/20260505/1101135982.html,0
"5-7-июль күндөрү селдер жүрүп, таштар кулашы мүмкүн. Аймактардын тизмеси","Кыргызстандын айрым жерлеринде жаан-чачын катуу жаашы күтүлөт Туруксуз аба ырайына жана күтүлүп жаткан нөшөрлүү жаан-чачынга байланыштуу тоолуу жана тоо этектериндеги райондордо сел жүрүшү мүмкүн. Бул тууралуу Өзгөчө кырдаалдар министрлигинин басма сөз кызматы билдирди. Өзгөчө кырдаалдарга мониторинг жана болжолдоо департаментинин маалыматы боюнча сел коркунучу бар аймактарга төмөндөгүлөр кирет: - Баткен облусунун Лейлек, Баткен жана Кадамжай райондору; - Ош облусунун Ноокат, Алай жана Чоң-Алай райондору; - Ысык-Көл облусунун Ак-Суу, Жети-Өгүз, Ысык-Көл, Түп жана Тоң райондору; - Чүй облусунун Панфилов, Жайыл жана Кемин райондору; - Нарын облусунун Жумгал, Кочкор, Нарын райондору. Жолдордун төмөнкү тилкелеринде таш кулоолору жана сел жүрүшү мүмкүн: - Бишкек-Ош унаа жолунун 285-чакырымы, 342-348-чакырымдары, 358-362-чакырымдары, 400-чакырымдары, 411-426-чакырымдары; - Ош–Сары-Таш–Эркечтам унаа жолунун 64-65, 68-70 км, 78-80, 100, 106, 121-124, 133 чакырымдары; - Бишкек–Балыкчы унаа жолунун 112-128-чакырымдары (Боом капчыгайы); - Балыкчы–Бөкөнбаев унаа жолунун 64-117-чакырымдары; - Талды-Суу-Арал унаа жолунун 4-5-чакырымдары; - Ош-Раззаков унаа жолунун 64-78-чакырымдары, 125-138-чакырымдары, 149-190-чакырымдары. Сүрөт: www",https://vesti.kg/kg/analitika-kg/item/126366-5-7-iyul-kundoru-selder-zhurup-tashtar-kulashy-mumkun-ajmaktardyn-tizmesi.html,0
Арал-Казарман унаа жолундагы таштар тазаланууда,"Түндүк-Түштүк альтернативдик автожолунун Арал — Казарман участогунун 243-296-чакырым аралыгында тоо бетинен түшкɵн таштарды тазалоо иштери активдүү жүрүүдɵ. Бул тууралуу Транспорт жана коммуникациялар министрлигинин басма сөз кызматы билдирди. Маалыматка ылайык, тазалоо иштери № 18 Жол тейлөө ишканасы тарабынан уланууда. Учурда бир тараптуу каттам бар. Аба ырайынын кескин ɵзгɵрүшүнɵн улам Ош — Сары — Таш — Эркечтам автожолунун 103-чакырымында тоо бетинен чоң кɵлɵмдɵгү таштар кулаган. Жеринде техниканын жардамы менен тазалоо иштери жүрүүдɵ.",https://24.kg/kyrgyzcha/364855_aral-kazarman_unaa_jolundagyi_tashtar_tazalanuuda/,0
ChatGPT дүйнө элин кулга айлантууну талкуулап жатабы? Текшеребиз [split],"кийин ар бир жолу видеодө кескин өзгөрүүлөр, чаптоолор байкалат. Мисалы, 0,9 секундада сөз бир түзүмдө аяктайт, андан кийин кескин өтүү байкалат да башка түзүмдөгү ЖИ жооп бере бештайт. Бул видео монтаждалганын көрсөтөт. Роликти жарыялаган адам алгач ар бир түзүм менен өзүнчө диалогду жазып алган, андан кийин ал тийиштүү фрагменттерди бир роликкке монтаждап чыккан. Монтаждалган роликте ЖИ бири бири менен «сүйлөшкөндөй» сезилет, а бирок чындыгында андай эмес. Тыянак: калп. Жасалма интеллекттин акыл-эси жок. Ал ага берилген маалыматтардын алкагында жана алгоритмдердин негизинде гана ишейт. Видеого талдоо көрсөткөндөй, ал монтаждалган. Буга чапталган жерлери – ар бир девайстагы сөздөрдөн кийинки кескин өтүүлөр далил боло алат.",https://factcheck.kg/ky/chatgpt-obsuzhdaet-poraboshhenie-mira-proveryaem/,1
Инфляциядан качуу жана баалуулукту сактоо: Бишкектеги инвесторлор эмне кылышы керек?,"Дүйнөлүк экономиканын туруксуздугунун фонунда жана инфляциянын кайра башталышында 2025–2026-жылдар инвесторлор үчүн өз активдерин баанын төмөндөшүнөн коргоо жөнүндө олуттуу ойлонууга туура келген негизги этап болуп калууда. Кыргызстанда, өзгөчө борбор Бишкекте, каржылык агымдар акырындык менен салттуу инвестициялык каражаттардан чыныгы жана туруктуу баалуулукка ээ активдерге, анын ичинде кыймылсыз мүлк стратегиялык маанилүү тандоо катары бөлүнүп турат, өтө баштады. Мындай трансформация заңдуу суроону көтөрөт: экономикалык өзгөрмөлүүлүк жана потенциалдуу инфляциялык басымдын шартында кайсы инвестициялык канал чындыгында эффективдүү? Бишкек шаарынын — Кыргызстандын борборунун сүрөтү Кыргызстандагы салттуу инвестициялык каналдар банктык салымдарды, баалуу кагаздар рыногун, чет өлкө валютасын жана алтынды камтыйт. Учурда банктык депозиттер төмөн чыныгы кирешелүүлүктү камсыз кылат, анткени пайыздык чендер инфляция деңгээлине жете албайт, бул акча каражаттарынын баанын жоготуу тобокелдигин жогорулатат жана бул каражатты капиталды сактоо жагынан азыраак эффективдүү кылат. Жогорку ликвиддүүлүккө карабастан, бул инвестициялык канал активдердин наркынын туруктуу узак мөөнөттүү өсүшүн калыптандырбайт. Кыргызстандагы баалуу кагаздар рыногу да чектелүү масштабы, төмөн ликвиддүүлүгү жана жогорку өзгөрмөлүүлүгү айынан салыштырмалуу азыраак тартымдуу болуп калууда, бул инвесторлордон олуттуу тажрыйба жана жогорку тобокелдиктерди кабыл алууга даярдыкты талап кылат. Чет өлкө валютасы жана алтын салттуу түрдө хеджирлөө каражаттары жана кыска мөөнөттүү баалуулукту сактоо катары каралат, бирок алар капиталдын туруктуу өсүшүн камсыз кылбайт, ал эми алардын кирешелүүлүгү негизинен коргоочу мүнөзгө ээ (Дүйнөлүк банк, ECA Economic Update). Бишкекте гана эмес, эл аралык рыноктордо да инвесторлор кыймылсыз мүлк салттуу каржылык каражаттарга салыштырмалуу наркты сактоо жана көбөйтүү жөндөмүн жогорураак көрсөткөнүн барган сайын белгилешет. Москвада (Россия) бай инвесторлор элиталык кыймылсыз мүлк сегментине активдүү салым салууну улантууда: 2024-жылы бул сегменттеги баалар 20%дан ашык өстү, бул рубльдун алсыздашы жана жогорку инфляциянын фонунда капиталды сактоонун эң ишенимдүү жолдорунун бири болуп калууда (NF Group, мурда Knight Frank Russia маалыматы боюнча). Окшош тенденция Дубайда (БАЭ) да байкалууда, мында кыймылсыз мүлк рыногу салык артыкчылыктары, наркынын өсүш потенциалы жана ижарадан жогорку кирешелүүлүк аркасында эл аралык инвесторлорду тартууну улантууда. Көптөгөн райондордо ижарадан кирешелүүлүк жана рыноктун туруктуулугу банктык салымдардын көрсөткүчтөрүнөн асып кетет, бул кыймылсыз мүлктү илимпаздыктуу инвестициялык каражатка айлантат (DarGlobal). Бул мисалдар салттуу акча каражаттары капиталдын наркын сактоону кепилдик кылбаган шартта кыймылсыз мүлк узак мөөнөттүү стратегияга багытталган инвесторлор үчүн артыкчылыктуу тандоого айланганын айкын көрсөтөт. Royal Central Park жана The Essence фазасынын 5 башнясынын сүрөтү — 2026-жылдын январынан расмий түрдө сатууда Кыймылсыз мүлк салыштырмалуу коопсуз инвестициялык каражат гана эмес, туруктуу узак мөөнөттүү кирешелүүлүктүн булагы да болуп саналат. ОЭСР маалыматтары боюнча, өнүгүп жаткан экономикалардагы кыймылсыз мүлк рыногу кыска мөөнөттүү каржылык ырааттануулар менен төмөн корреляцияга ээ жана, адатта, инфляция жана урбанизация процесстерине параллель түрдө наркынын өсүшүн көрсөтөт, бул узак мөөнөттүү капиталдын сатып алуу жөндөмүн сактоого көмөктөшөт. Бишкек сыяктуу тез өсүп жаткан шаарларда кыймылсыз мүлк туруктуу ижара акча агымын калыптандыруу жана шаардын өнүгүү циклдарына ылайык баада өсүү жөндөмү аркасында «баалуулук кампасы» функциясын аткарат (Дүйнөлүк банк). Өзгөчө 2024–2025-жылдардын мезгилинде Бишкектеги батирлердин орточо наркы 30–35%га өстү, калктын кирешелеринин өсүш ылдамдыгын жана ошол эле мезгилдеги инфляцияны озуп кетип, бул экономикалык туруксуздук шартында кыймылсыз мүлктүн коргоочу ролун айкын чагылдырат (Кыргыз Республикасынын Улуттук банкы). Урбанизациянын жогорку ылдамдыгы бар шаарларда турак жай баасынын өсүшү 5–10 жылдык перспективада орточо эсеп менен инфляция деңгээлин 1,5–2 эсеге асат (ОЭСР). Мында жылына 2%дан ашык калктын өсүш ылдамдыгы бар калктуу конуштарда кыймылсыз мүлккө инвестициялардын жалпы кирешелүүлүгү — наркынын өсүшү жана ижара түшүмдөрүн эске алуу менен — жылына 8–12%га жете алат, бул банктык депозиттердин жана көптөгөн салттуу каржылык каражаттардын кирешелүүлүгүн олуттуу түрдө асып кетет (Дүйнөлүк банк). Бишкек турак жайга жогорку чыныгы суроо-талап, чектелүү сунуш жана шаардык инфраструктуранын активдүү өнүгүшү аркасында эң тартымдуу инвестициялык багыттардын бири болуп калууда. 2025-жылы борбордогу турак кыймылсыз мүлктүн баалары 30%дан ашык өстү, ошол эле учурда баанын абсолюттук деңгээли Алматы жана Астана сыяктуу аймактын ири шаарларына караганда болжол менен 30–40% төмөн болуп калууда, бул наркынын андан ары өсүшүнүн олуттуу потенциалын калыптандырат. Дүйнөлүк банктын маалыматтары боюнча, жылына 2%дан ашык калктын өсүш ылдамдыгы жана турак жайдын чектелүү сунушу бар шаарлар, адатта, кыймылсыз мүлк баасынын өсүшүн орто аймактык көрсөткүчтөрдөн 1,3–1,6 эсе ашып кетип көрсөтөт. Ошол эле учурда Европалык реконструкция жана өнүктүрүү банкы (EBRD) Кыргызстанды кирүү босогосу төмөн жана баалардын өсүш потенциалы али бүтө элек рынок катары баалайт, бул аны узак мөөнөттүү инвестициялар үчүн өзгөчө тартымдуу кылат. Бишкектин инфраструктурасын өнүктүрүү жана шаар куруу саясаты туруктуу өсүштү колдоого багытталган. 2030-жылга чейин транспорттук жүктү азайтууга, өткөрүү жөндөмүн жогорулатууга жана шаардын аймагын кеңейтүүгө багытталган транспорттук инфраструктураны модернизациялоо концепциясы ишке ашырылууда. Жол тармагын кеңейтүү, көпүрөлөрдү жана транспорттук тоголоктору куруу, кыймылды башкаруунун автоматташтырылган системаларын киргизүү, ошондой эле социалдык инфраструктураны өнүктүрүү боюнча долбоорлор жаңы муундун турак кварталдары үчүн бекем негизди түзөт. Параллелдүү түрдө негизги долбоорлорду — көп функционалдуу комплекстүү борборлорду жана коомдук мейкиндиктерди жаңыртуу программаларын ишке ашыруу Борбордук Азия өлкөлөрүнөн түздөн-түз чет өлкө инвестицияларын тартууга, шаардын кийпин жаңыртууга жана калктын жашоо сапатын жогорулатууга көмөктөшөт. Узак мөөнөттүү перспективада Кыргызстан жаш калктын басымдуулугу, урбанизациянын тез темптери жана ачык экономикалык саясаты менен ыңгайлуу демографиялык структурага ээ, бул Бишкекте турак жайга, кызматтарга жана шаардык инфраструктурага туруктуу суроо-талапты калыптандырат. 2030-жылга чейин транспорттук системаны модернизациялоо, шаардык аймакты кеңейтүү жана инженердик инфраструктурага инвестициялоо программалары борборун активдерди узак мөөнөттүү топтоо стратегиясына багытталган инвесторлор үчүн «циклден озуп жаткан» рынок катары позицияларын бекемдөөнү улантууда. 2025–2026-жылдардын мезгили инвестициялардын эксклюзивдүү түрдө кыска мөөнөттүү пайда каражаты катары каралбай, орто жана узак мөөнөттүү перспективада активдердин наркын сактоого жана көбөйтүүгө барган сайын багытталган этапка айланат. Кыргызстандагы инвестициялык мүмкүнчүлүктөрдү салыштыруу Бишкектин кыймылсыз мүлк рыногу капиталды эффективдүү коргоону камсыз кылган бир катар факторлорду бириктирерин көрсөтөт: турак жайга жогорку чыныгы суроо-талап, чектелүү сунуш, орто аймактык деңгээлден төмөн калган баалык деңгээл, ошондой эле урбанизация, инфраструктураны өнүктүрүү жана түздөн-түз чет өлкө инвестицияларынын агымы менен байланышкан туруктуу өсүш драйверлери. Кыргыз Республикасынын Улуттук банкынын, Дүйнөлүк банктын жана Европалык реконструкция жана өнүктүрүү банкынын аналитикалык маалыматтары тез өсүп жаткан шаарларда кыймылсыз мүлк инфляциялык басым шартында акча каражаттарынын наркын сактоо функциясын гана эмес, шаардык өнүгүү циклдеринин алкагында наркынын туруктуу өсүш потенциалын да жаратканын тастыктайт. Аймактык жана дүйнөлүк экономиканын туруксуздугу сакталып турган шартында Бишкек сыяктуу циклдин озуп жаткан этабында турган рыноктору тандоо салмактуу жана алыскөө инвестициялык мамилени чагылдырат — кирешелүүлүккө жана активдерди стратегиялык коргоого бир убакта умтулуу. Салттуу валюта каналдары менен салыштырганда, Кыргызстандын Бишкегиндеги кыймылсыз мүлк наркты сактоо жана туруктуу өсүштү камсыз кылуу жагынан айкын артыкчылыктарды көрсөтөт. Турак жайга жогорку чыныгы суроо-талап, чектелүү сунуш, активдүү өнүгүп жаткан инфраструктура жана калктын туруктуу өсүшү аркасында бул инвестициялоо каналы контролдолгон тобокелдиктердеги узак мөөнөттүү пайдага багытталгандар үчүн стратегиялык тандоо болуп чыгат, бул Москва жана Дубай сыяктуу эл аралык рыноктордун тажрыйбасы менен тастыкталат. The Essence фазасынын европалык архитектурасынын сүрөтү — 2026-жылдын январынан сатууда 2026-жылдын 13-январынан 2026-жылдын 31-мартына чейин Royal Central Park долбоору инвесторлор жана келечектүү ээлер үчүн эң тартымдуу шарттар менен The Essence турак кластеринин Y3 башнясынын сатууларын расмий түрдө ачат. The Essence турак кластери жөнүндө маалымат: RCP'да батир сатып алуу боюнча ийгиликтүү келишим түзгөн кардарлар үчүн гана өткөрүлүүчү сыйлыктарды тартуулоо программасы: 1 500 000 сомдук 01 электромобиль, 909 090 сомдук 01 автомобиль, ошондой эле ондогон башка баалуу сыйлыктар. Сыйлык фондунун жалпы наркы 2,9 млн сомго жетет. ""City within city"" (шаардын ичиндеги шаар) концепциясы менен Royal Central Park'ты ачыңыз — Бишкектеги биринчи all-in-one шаардык комплекс: Royal Central Park — Бишкектеги бактылуу шаардык мейкиндиктин биринчи символу.",https://vesti.kg/kg/koom/item/146986-inflyatsiyadan-kachuu-zhana-baaluuluktu-saktoo-bishkektegi-investorlor-emne-kylyshy-kerek.html,0
Суваналиевдин тушунда кылмыштуулук болуп көрбөгөндөй өскөнбү? [split],"2006-2007-жылдары Суваналиев Ички иштер министри болуп турганда катталган кылмыштардын саны азайган. Жыйынтык:ИИМ билдирүүсүндө фактылар бурмаланган, маалымат манипуляцияланган. 2005-жылы кылмыштуулуктун өсүшү Ички иштер министринин орун басары Өмүрбек Суваналиевдин начар иштегендиги менен эмес, “жоогазын революциясынан” кийинки массалык талап-тоноолор менен байланыштуу. 2010-жылдын статистикасы бул тенденцияны тастыктайт. Буйрутма өлтүрүүлөрдүн санынын өсүшү Өмүрбек Суваналиевдин тушунда “өлкөдө кылмыштуулук, анын ичинде буйрутма өлтүрүүлөрдүн саны көбөйгөн” деп айыптап, Ички иштер министрлигинин басма сөз кызматы бул маалыматты тастыктаган маалыматтарды берген жок. Бул айыптоолорду тастыктаган да, четке каккан да маалыматтарды ачык булактардан таба алган жокпуз. Жыйынтык:маалымат Ички иштер министрлигинин басма сөз кызматы тарабынан тастыкталган жок. … Рыспек Акматбаев ЖК депутаттыгына талапкерлигин койду Эске салсак, 2006-жылы 31-мартта Рыспек Акматбаев уюштурган митинг",https://factcheck.kg/ky/suvanaliev-sposobstvoval-rostu-prestupnosti/,1
«Кумтөр» Улуттук филармониянын солисттеринин Каракол шаарындагы спектаклинин премьерасына демөөрчү болду,"Каракол шаарында облустук театрдын сахнасында «Кумтөр Голд Компанинин» колдоосу менен Токтогул Сатылганов атындагы Улуттук филармониянын солисттеринин концерти өттү. Көрүүчүлөргө «Тикенек аркылуу бакытка» аттуу музыкалык спектаклдин премьерасы тартууланды. Ошондой эле меймандар Ысык-Көл облусунун областтык борборуна сүрөт көргөзмөсүн алып келишти.Спектаклдин режиссёру Алтынбек Максүтовдун айтымында, Кыргызстан эли руханий жактан өнүгүүгө абдан муктаж жана мамлекет менен «Кумтөр» компаниясы бүгүнкү күндө маданият тармагына жигердүү жардам берип жатканы өнөрпоздордун чыгармачылык жактан өсүшүнө чоң стимул болууда.- Биздин премьера менен Ысык-Көлгө концерт коюуга чакырган Теңиз Бөлтүрүккө ыраазычылык билдиргим келет. Бул спектакльге бир айдан ашык даярданганбыз. «Тикенек аркылуу бакытка» пьесасы бир үй-бүлөнүн, чындыгында бүтүндөй өлкөнүн ойдон чыгарылган окуясын баяндаган боорукер лирикалык комедия. Бул ар бирибиз жөнүндө, адамды эмне бактылуу кылгандыгы тууралуу баян. Бактылуу адам болуш үчүн өз жерин, каада-салтын, үй-бүлөңдү сүйүшүң керек деп ойлойм, - деп кошумчалады Алтынбек Максүтов. Белгилүү акын-импровизатор Аалы Туткучевдин катышуусундагы спектакль көрүүчүлөргө жаркын, унутулгус сезимдерди тартуулады. Аягында артисттерди дүркүрөгөн кол чабуулар менен узатышты. - Маданият өлкө үчүн канчалык маанилүү экенин түшүнөбүз. Бүгүнкү күндө «Кумтөр Голд Компани» маданият жана искусство тармагындагы долбоорлорду активдүү колдойт. Тилекке каршы, аймактардагы эл театрларга барчу жолду дээрлик унутуп калды. Андыктан мындай концерттерди өлкө боюнча мындан ары да өткөрүп турабыз, элге жеткиликтүү кылабыз, - деди куттуктоо сөзүн сүйлөгөн КГКны жетектеген «Улуу көчмөндөрдүн мурасы» улуттук холдинг компаниясынын башкармалыгынын төрагасы Тенгиз Бөлтүрүк. . Уюштуруучуларды, спектаклдин катышуучуларын жана анын көрүүчүлөрүн Кыргыз Республикасынын Президентинин Ысык-Көл облусундагы ыйгарым укуктуу өкүлү Алтынбек Сулайманов да куттуктады.«Ушул сонун концертти уюштурган «Кумтөр» компаниясына жана Теңиз Бөлтүрүккө чын жүрөктөн ыраазычылык билдиргим келет. Маданиятсыз эл болбойт. Адамдын руханий сапаттарын тарбиялай турган маданият. Мындай маданий иш-чаралар мүмкүн болушунча көп болушу керек», - деди облус жетекчиси.КГККГКнын сүрөтү",https://vesti.kg/kg/geologiya-kg/item/98757-kumtor-uluttuk-filarmoniyanyn-solistterinin-karakol-shaaryndagy-spektaklinin-premerasyna-demoorchu-boldu.html,0
Кыргызстанда кайсы адистиктер талап кылынууда? Тизме,"Кыргызстанда өткөн айга карата 5 миң 547 бош иш орду бар. Бул тууралуу Эмгек, социалдык камсыздоо жана миграция министрлигинен билдиришти. Маалыматка ылайык, жумушсуздуктун расмий деңгээли 1,3 пайызды түзөт. Иш менен камсыз кылуу кызматтарында 56,5 миң адам каттоодо турса, анын ичинен 38,1 миңи жумушсуз деген расмий статуска ээ. Эмгек рыногундагы суроо-талаптын түзүмү бүгүнкү күндө экономика кол өнөрчүлүк жана өндүрүштүк багытка оогонун көрсөтүүдө. Жалпы вакансиялардын ичинен 4 251 орун жумушчу адистиктерине туура келет. Иш берүүчүлөр төмөнкү адистерди издешүүдө: Ал эми тейлөө тармагында 1 296 бош орун бар. Бул багытта тарбиячылар, медициналык кызматкерлер, бухгалтерлер, администраторлор жана стажёрлор жетишсиз болууда.",https://24.kg/kyrgyzcha/363767_kyirgyizstanda_kaysyi_adistikter_talap_kyilyinuuda_tizme/,0
"Башкача айтканда, кыргыз тилиндеги вариантта учурдагы мыйзамдар Интернеттеги маалыматты жайылтуу менен байланышкан укуктук мамилелердидээрлик жөнгө салбайт,ал эми орус тилиндеги варианттатиешелүү түрдө жөнгө салбайт.","негиздемесиндеги талаштуу билдирүү. Айрым изилдөөлөр көрсөткөндөй, коом Интернетти тескеринче, зыяндуу деп эсептейт. Маселен, 2015-жылы ФОМ тарабынан өткөрүлгөнизилдөөнүнжыйынтыгына ылайык, ата-энелердин 49%ы дүйнөлүк желе балага зыян деп жооп берген. Интернет-технологиялардын өнүгүшүнө байланыштуу коомдо ал пайдалуу деп эсептелинет жана позитивдүү пикир калтырат деген билдирүү — манипуляция. … ал эми анын техникалык мүмкүнчүлүктөрү менен аудиториясынын кеңейиши көптөгөн маалыматтык сервистер менен ресурстардын жаралышына алып келди – маалымкат-негиздемеден алынды Жыйынтык: чындык Бирок бул билдирүү Интернетти жөнгө салуучу мыйзамды киргизүүгө негиз боло албайт. Интернет аркылуу маалымат издөө катардагы колдонуучулардын гана эмес, мамлекеттик кызматкерлердин, бизнесмендердин жана коммерциялык уюмдардын да өзгөчө укугу (прерогатива) болуп калды. –маалымкат-негиздемеден алынды Жыйынтык: манипуляция. ПРЕРОГАТИВА — Өзгөчө укук, мамлекеттик органдын, кызмат адамынын артыкчылыгы. Бийликтин ыйгарым укуктары. Ожеговдун, Шведованынсөздүгү. Интернет аркылуу маалымат издөө эч кимдин өзгөчө укугу эмес, айрыкча расмий же мамлекеттик органдын артыкчылыгы эмес болгонуна байланыштуу,жогорудагы сүйлөмдүн маңызы жок. Анткен менен Интернетти колдонууга байланышкан терс учурлар да жок эмес. –маалымкат-негиздемеден алынды Жыйынтык: чындык Алар кызыкчылыктардын кеңири чөйрөсүн, анын ичинде купуя маалыматтан тартып саясатка чейин, коомдук тартип менен мамлекеттин улуттук коопсуздугуна чейинки чөйрөнү камтыйт. –маалымкат-негиздемеден алынды Жыйынтык: манипуляция. Сүйлөмдүн курамында логикалык ката бар, бул бүдөмүк фраза. Логикалык жактан алып караганда, «кызыкчылыктардын чөйрөсү» деген сөз айкалышынан соң, ага тиешелүү субъектилер тууралуу айтылышы керек эле. Бирок, анын ордуна объектилер же сапаттык мүнөздөмөлөр келтирилген. Башкача айтканда, «кызыкчылыктардын кеңири чөйрөсү» — «жарандардын кызыкчылыгы», «саясатчылардын кызыкчылыгы», «коомдун жана улуттун коопсуздугун камсыз кылган органдардын кызыкчылыктары» деп айтылышы керек эле. Эл аралык тажрыйба Маалымкат-негиздемеде Германия, Франция жана Улуу Британия сыяктуу өлкөлөрдөгү социалдык тармактарды «жөнгө салуу» жаатындагы эл аралык тажрыйба мисалдары келтирилген. Factcheck.kgаталган мамлекеттердин бирөөсүндөгү тажрыйба менен бул мыйзам долбоорунун окшоштугун текшерип көрдү. Германияда социалдык тармактардагы укуктарды коргоо боюнча мыйзам чынында эле кабыл алынган. Бирок, депутат Гүлшат Асылбаева сунуш кылган мыйзам долбоору мененГерманиянын мыйзамдарынын максаттары жана көз караштары такыр дал келбейт, ошондуктан Германия тажрыйбасын мыкты мисалы катары кароонун өзү туура эмес. Германиянын мыйзамына ылайык, жаңы эрежелер эки миллиондон ашык колдонуучулары бар социалдык тармактарга карата колдонулат.",https://factcheck.kg/ky/manipulyaczii-i-plagiat-v-zakonoproekte-gulshat-asylbaevoj-o-manipulirovanii-informacziej/,1
