id,headline,body_text,source,url,date,language,label,label_confidence,evidence_url,source_type,augmentation
99aae72c-b69d-4eed-b4ec-a03e53161e18,Атомдук энергия боюнча эл аралык агенттик (МАГАТЭ) Запорожьедеги АЭСке бара алабы? [split],"Украина өз кезегинде МАГАТЭден дүйнө коомчулугуна кайрылып атомдук станциядан баскынчыларды чыгарууну жана уюмдун жетекчилик кызматтарынан орусиялыктардычеттетүүнүталап кылууда. Анын ордуна эл аралык уюм Украина аларды Запорожье АЭСине келүүгө чакырып жатат деп жалган билдирүүтараткан. Мунун айынан МАГАТЭ бул маселе боюнча Орусиянын пайдасына иш жүргүзүп жатат деп эсептеген Украина уюмдун делегациясы Запорожье АЭСине келип абал тууралуу шектүү жыйынтыктарды чыгаруусун каалабайт. Эскерте кетсек, июнь айында баскынчылар атомдук электр станциянын аймагында ядердик коопсуздукка коркунуч жаратып жатканына карабастан реактивдүү залптык ок атуучу “Смерч» менен «Град» тутумдарын, танк жана брондолгон транспортерлордужайгаштырганэле.  Алар ЗАЭСти калкан катары колдонууда. Анткени Куралдуу аба күчтөрү ага ок ат албайт. Июль айынан бери станциядан Никополь шаарын түн сайын “Смерч» жана «Град» мененаткылапбашташкан. Бүтүм: манипуляцияжанапропаганда.Фейкти «төгүндөөнүн» өзү да фейк.",factcheck.kg,https://factcheck.kg/ky/mozhet-li-magate-posetit-zaporozhskuyu-aes/,,kyrgyz,1,0.75,https://factcheck.kg/ky/mozhet-li-magate-posetit-zaporozhskuyu-aes/,fact_check,text_split
8926737a-fbb3-4b46-af80-53538e53b2b1,"Нуржигит Кадырбеков, «Ыйман нуру»: “Биз штабдарды ачкан жокпуз” – жалган [split]","“Партия сөзсүз штабдарды ачышы керек деген талап жок. Мисалы, биз штабдарды ачкан жокпуз. Каражатыбыз чектелүү”, – деди ал. Factchek.kgбул маалыматты текшерип көрдү. Кадырбековдун сөзүн төгүндөп, окурманыбыз партиянын штабынын сүрөтүн жөнөттү. Сүрөт “Ыйман Нуру” партиясынын талапкери Мирлан Даанышмандын Facebook баракчасында 5-октябрь күнү жүктөлгөнү маалым болду. Жыйынтык: жалган.",factcheck.kg,https://factcheck.kg/ky/nurzhigit-kadyrbekov-yjman-nuru-u-nashego-politobedineniya-na-tekushhih-vyborah-net-shtaba-nepravda/,,kyrgyz,1,0.75,https://factcheck.kg/ky/nurzhigit-kadyrbekov-yjman-nuru-u-nashego-politobedineniya-na-tekushhih-vyborah-net-shtaba-nepravda/,fact_check,text_split
3d7d45db-06e8-460c-a344-6cbc08a37d6a,Бишкекте кыргыздардын тажик жаранын ур-токмокко алганы фейк,"з-майда окурманыбыз редакцияга топ жигиттер бир адамга кол салып аткан видео жөнөтүп, анын таржымалын изилдеп берүүнү өтүндү. Видеонун мүнөздөмөсүндө “Бишкекте бир нече адам тажик жаранын ур-токмокко алды” деп айтылат. Бул тасма тажикстандык колдонуучулар арасында кеңири жайылып, vatantj группасында да тараган эле. Тасманы бизге жөнөткөн адам окуя “Асанбай” кичи районунда болуп өткөн деп божомолдогон. Бирок бул видео чын эле чек ара чыры болуп аткан мезгилде тартылганбы? Текшеребиз. Тасмадагы деталдарга көңүл буруп, окуя “Асанбай-центр” аттуу эс алуу борборунун тегерегинде тартылганына ынанабыз.",factcheck.kg,https://factcheck.kg/ky/videofejk-draka-na-mezhnaczionalnoj-pochve-v-asanbaj-czentre-v-dni-konflikta-na-granicze/,,kyrgyz,1,0.55,https://factcheck.kg/ky/videofejk-draka-na-mezhnaczionalnoj-pochve-v-asanbaj-czentre-v-dni-konflikta-na-granicze/,fact_check,text_split_orig
e0e61eb6-140c-49a7-ad48-4ad2f731a97a,Чек ара чырынан жабыр тарткан балдар тууралуу маалымат – Фейк [split],"Бирок, башка сүрөттөр тууралуу расмий булактарда сөз болгон эмес эле. Аларды ачык булактардан текшерген учурда Азербайжандагы Гянджа шаарындагы Анжела аттуу кыз отко күйгөнү маалымдалат. Анжела 2019-жылы Түркияда дарыланган. Социалдык тармактарда тараган башка сүрөттөр да бул кызга таандык. Жыйынтык:отко күйгөн жаш балдар тажик аскерлеринин курмандыгы болду деген маалымат жалган.",factcheck.kg,https://factcheck.kg/ky/informacziya-o-postradavshih-detyah-vo-vremya-pogranichnogo-konflikta-fejk/,,kyrgyz,1,0.6,https://factcheck.kg/ky/informacziya-o-postradavshih-detyah-vo-vremya-pogranichnogo-konflikta-fejk/,fact_check,text_split
35371d92-8f58-4e17-9bef-99012095f84a,Кытай жышыгычтарындагы зыяндуу заттар. Фактчек,"Тасмадагы каарман жышыгычтан белгисиз бир заттарды алып чыгып, алардын зыяндыгын айтып, нааразычылыгын билдирет: “Бизди кытайлар уулап, ичине дарыларды салып, өлтүрөт. Денебизге бирдекелер чыкканы ошондон. Муну таза жышынып биз жуунабыз. Бир мочалкадан ушунча зыян заттар чыгып атат”. Кытай эли чын эле кыргызстандыктарды зыян заттар менен уулантып атабы же бул тасма кытайлыктарга каршы маанайда тараган фейкпи, Factcheck териштирди. Алгач, видеону толук көрүп, ал бир кадр менен тартылганына көңүл бурабыз. Тасмага карата кандайдыр бир атайын эффекттердин колдонулбаганын жана кадрлар бири-бирине чапталбаганын белгилейбиз. Image Google ресурстарынан видеонун скриншотуна окшош сүрөттөрдү издеп көрөбүз. Андан соң,  «Китайские мочалки с таблетками» (дары-дармектери бар кытай жышыгычтары), «Мочалки с таблетками» (дары-дармектери менен жышыгыч) деп издөө салабыз. Биз издеген жышыгычка тиешелүү эч кандай маалымат чыккан жок. Жеке тажрыйба Маалыматтын чын-төгүнүн андан  бышыктоону улантабыз. Ал үчүн үч түрдүү жышыгыч сатып алдык. Анын ичинен экөө эл арасында кеңири колдонулат. Алар эки каттан туруп, бир жагы жашыл, ал эми экинчи жагы кызыл түстө, же тескеринче болот. Экөөндө тең «Кореяда чыгарылган» (Made in Korea) деген маалымат бар.",factcheck.kg,https://factcheck.kg/ky/mochalki-s-yadovitymi-tabletkami-pravda-ili-fejk/,,kyrgyz,1,0.54,https://factcheck.kg/ky/mochalki-s-yadovitymi-tabletkami-pravda-ili-fejk/,fact_check,text_split_orig
2634063a-5360-481f-84cf-7c6ca5857d71,70 тыйындык электр энергиясына 170 тыйын кошулат деген маалымат жалган [split],"Электр энергиясынын баасын Өкмөткө караштуу Отун-энергетикалык комплексти жөнгө салуу боюнча мамлекеттик агенттик атайын усул менен, энергосистеманы кызмат менен камсыздоо, учурдагы оңдоп-түзөө иштери, карыздарды кайтаруу ж.б. пункттарды эске алуу менен иштеп чыгат. Кыргызстанда акыркы жолу электр энергиясысынын баасы 5 жыл мурун 2015 жылдын 1- августундакөтөрүлгөн: — Учурда колдонуучулар турмуш-тиричилик үчүн  1 кВт/с үчүн  77 тыйындан төлөшөт. Эгер 700 кВт/с ашык колдонулса, ар бир киловатт 2 сом 16 тыйындан эсептелинет. — Насостук станциялар 1 киловаттына  78 тыйындан төлөйт. — Тиричиликтен башка максатта колдонгон абоненттер Небытовые абоненты (өндүрүш,айыл-чарба, бюджеттик жана башка колдонуучулар) 2 сома 24 тыйындан төлөшөт. Жыйынтык: жалган.  700 кВт/с лимиттен ашкан күндө да  1 кВт/с электр энергиясынын баасы болгону 1 сом 39 тыйынды түзөт.",factcheck.kg,https://factcheck.kg/ky/elektroenergiya-po-czene-70-tyjynov-prodaetsya-na-170-tyjynov-dorozhe-nepravda/,,kyrgyz,1,0.86,https://factcheck.kg/ky/elektroenergiya-po-czene-70-tyjynov-prodaetsya-na-170-tyjynov-dorozhe-nepravda/,fact_check,text_split
abf4adef-60bb-41d1-82fa-5d1d915d7027,Франциядагы эң эски имарат деген чынбы? Текшеребиз [split],"Ал эми Google Street View тиркемесинин жардамы менен анын 2012-жылдагы сүрөтүн аныктайбыз. Neozone сайтындагы маалыматка ылайык, 2019-жылыбул имаратка дендрохронологиялык анализ жүргүзүлүп, бул үчүн үйдүн конструкциясынан 20га жакын жыгач алынып, андан соң лабораторияда текшерилген. Ошентип, имарат 14-кылымга таандык экени аныкталды. Бирок,  La Maison de Jeanne Франциядагы эң эски имарат эмес. Өлкөдө “Альбидеги Фенассе мейманканасы” 1 Rue Des Foissants жана Rue Saint-Étienne көчөлөрүнүн кесилишинде, Альбидеги Тарн департаментинде жайгашкан. Бул имарат 12-кылымга таандык. Жыйынтык: жалган.La Maison de Jeanne Франциядагы эң эски имарат эмес.",factcheck.kg,https://factcheck.kg/ky/samoe-staroe-zdanie-vo-franczii-proveryaem/,,kyrgyz,1,1.0,https://factcheck.kg/ky/samoe-staroe-zdanie-vo-franczii-proveryaem/,fact_check,text_split
73929e42-7c45-4069-bcfb-e534f0e1935a,Медициналык маскалар кычкылтекти өткөрбөйт деген маалымат жалган [split],"Мындан тышкары, заманбап маскалар бактерияларды өткөрбөйт, ошол эле учурда абаны өткөрөрү маалым болду.  Алар көпчүлүк учурда тыгыздыгы бир чарчы метрге  20 же 25 грамм болгонполипропилен материалынан жасалат. Мындан тышкары полистирол, поликарбонат, полиэтилен жана полиэстерден да жасалат.  Мындай маскалар тамчылардан, аэрозолдон коргоочу (мисалы, чүчкүргөндө) сапаттарга ээ. Хирургиялык заманбап маскаларга5 талапкоюлат: Бактерияларды фильтрлөө натыйжалуулугу.Мүнөтүнө 28,3 литр ылдамдык менен маскага стафилококк бактериясынын аэрозолу чачыратылат. Бактериялардын кайсы бир пайызын маскалар тосуп калышы керек. Бөлүкчөлөрдү фильтрлөө натыйжалуулугу.Бул тест латекс бөлүкчөлөрүнүн тести деп да аталат. Масканы полистирол микросфера аэрозолу менен чачканда, чыпкалоо жөндөмдүүлүгү. Дем алуу учурундагы вентиляция.Маска дем алуу учурунда жетиштүү желдетүүнү камсыз кылып атканын текшерүү үчүн анын ичине аба агымын киргизип, андан кийин масканын эки тарабындагы басымдын айырмасын өлчөнөт. Суюктуктан коргоо.Масканын ичине суюктук кирип кетпеши үчүн хирургиялык маскаларга жасалма кан куюлуп, адамдын кан басымына окшогон басымдар колдонулат. Жалындуулук.Операция бөлмөсүнүн айрым бөлүктөрү оңой эле өрттөнүп кетиши мүмкүн болгондуктан, хирургиялык маскалар күйүп кетүү жөндөмүнө текшерилет. Алар 1-класстагы отко чыдамдуу болуш керек. Жыйынтык:Маскалардын сууну өткөрбөгөн касиети анын сапаты жана натыйжалуулугунан кабар берет жана дем алуудагы вентиляцияга залакасын тийгизбейт. Социалдык тармактарда тараган видеодо фактылар бурмаланган. Ал колдонуучуларды дүрбөлөңгө салган фейк маалымат болуп саналат.",factcheck.kg,https://factcheck.kg/ky/obychnye-mediczinskie-maski-ne-propuskayut-kislorod-nepravda/,,kyrgyz,1,0.6,https://factcheck.kg/ky/obychnye-mediczinskie-maski-ne-propuskayut-kislorod-nepravda/,fact_check,text_split
72dbb57b-3427-439a-9f25-d47f7cb7637b,Медициналык маскалар кычкылтекти өткөрбөйт деген маалымат жалган,"WhatsApp тиркемеси аркылуу медициналык маскалар аба өткөрбөйт деген өңүттө маалымат тарады. Тасмада белгисиз адам маскага суу куюп, ал аркылуу суу өтпөгөнүн көрсөтөт. Андан соң, автор суу өткөрбөгөн маскалар абаны да өткөрбөйт, жыйынтыгында адамдар көмүр кычкыл газы менен ууланат деген бүтүм чыгарган. Factcheck.kgбул маалыматты текшерип көрүүнү чечти. Алгач медициналык маскалар чынында эле суу өткөрбөрүн тактайбыз. Ал үчүн ар түрдүү аптекалардан бир нече маскаларды сатып алабыз. Тасмадагыдай эле ал маскалардан да суу өткөн жок. Андан соң мындай көрүнүштүн себебин ачык булактардан издейбиз. Издөө аркылуу N95 респираторлорунун жана башка медициналык маскалардын экинчи ирет колдонуу көйгөйлөрүн чечүү менен алектенгенN95DECON ассоциациясынынсайтына туш болобуз. Бул сайт окумуштуулар тарабынантүзүлгөн. Аталган ресурста медициналык маскаларды колдонуу тууралуу сунуштар кеңириберилген. Маалыматка ылайык, натыйжалуу маскалар сууну өткөрбөгөн катмарга ээ. N95DECON ассоциациясы өнөр жай өндүрүүчүлөр жана ташып-жеткирүүчүлөр үчүн №1 америкалык платформага, мындан тышкары Түндүк АмерикадагыThe Thomasаттуу  маркетинг борборуна шилтеме берген.The Thomasсайтында хирургиялык маскалардын сапаты, сууга туруштугу жана тыгыздыгы  тууралуу кеңири маалымат берилип, маска өндүрүүчүлөрү үчүн атайын стандарттар жана сунуштаркөрсөтүлгөн. Маскалар тууралуу маалыматтарды изилдеп көрүп, кадимки марлиден жасалган илгерки маскалар азыркы тапта тигиши жок материалдан жасалган маскаларга алмашылганы жана кийинкилер мурдагыдан кыйла натыйжалуу экенин аныктадык.",factcheck.kg,https://factcheck.kg/ky/obychnye-mediczinskie-maski-ne-propuskayut-kislorod-nepravda/,,kyrgyz,1,0.6,https://factcheck.kg/ky/obychnye-mediczinskie-maski-ne-propuskayut-kislorod-nepravda/,fact_check,text_split_orig
1e9c3bed-1782-4219-84b3-b5e2486c1517,Чек ара чырынан “хайп” кармаган “Панорама” сайты,"Кыргызстан менен ТаджикстанЖамааттык Коопсуздук Келишими Уюмунан (ОДКБ) эки жума мурун чыккандыгы тууралууСергей Шойгу билдирди. Мындай маалымат социалдык тармактарда желдей тарады. Окурмандарыбыз билдирүүнү текшерүү өтүнүчү менен бизге кайрылды. Белгилей кетсек, “жаңылыктын” автору “Панорама” аттуу сатиралык сайт. Бирок бул сайттын өзүндө тиешелүү маалыматты табаалган жокпуз. Издөө аркылуу маалымат Бишкек убактысы боюнча саат 19.07де “Панораманын” “Твиттердеги” баракчасында жарыяланганынаныктадык. Эске салсак, Factcheck.",factcheck.kg,https://factcheck.kg/ky/provokaczionnyj-fejk-ot-ia-panorama-po-kyrgyzsko-tadzhikskomu-prigranichnomu-konfliktu/,,kyrgyz,1,0.92,https://factcheck.kg/ky/provokaczionnyj-fejk-ot-ia-panorama-po-kyrgyzsko-tadzhikskomu-prigranichnomu-konfliktu/,fact_check,text_split_orig
51636226-4340-4fa8-88c3-6600502d8d00,Жөтөлгө каршы сироп менен сүттүн аралашмасы 4 баланын өмүрүн алдыбы? Текшеребиз [split],"катталуучусу бар Facebook баракчасына тиешелүү сумма үчүн каалаган маалыматты жайгаштырарын  жашырбайт: Мындай көрүнүш аталган сайтта пайда болуп турган фейк жаңылыктарынын байма-бай тарашынын бирден-бир себеби боло алат. Өз учурунда фейк жана резонанс жараткан макалалар көптөгөн окурмандын сайтка баш багышына себепкер болуп, жарнама берүүчүлөрдүн санынын көбөйүшүнө өбөлгө түзөт. Балдарын ууландырып алган эненин окуясында эч бир факты, каармандардын аты, маалымат булагы айтылбаганына байланыштуу, анын фейк экенин так кесе айтуу мүмкүн болбоду. Интернет ресурстары маалыматты тактабастан бөлүшкөнүнөн улам, орус жана англис тилинде издөө аракеттери да оңунан чыккан жок. Сүт менен дары-дармектердин кошулмасы өлүмгө алып келгени тууралуу документалдык далилдер да табылган жок. 2012-жылы “Фармацевтический вестник” аттуу ресурста сүт менен аралыштырууга сунушталган жана сунушталбаган дары-дармектин тизмеги тууралуумаалыматжарыяланган. Фармацевтика илиминин окумуштуусу, кафедра доцентиМухаммед Арифур Рахмандын айтымында, сүттүн дары менен аралашмасынан пайда болгон суюктук дарынын натыйжалуулугун төмөндөткөндөн башка эч зыяналып келбейт. Жыйынтык: – Сүт аралашмасы менен жөтөлгө каршы сироп 4 баланын өлүмүнө себепкер болгону тууралуу окуя– фейк.",factcheck.kg,https://factcheck.kg/ky/mat-ubila-detej-smesyu-moloka-i-siropa-ot-kashlya-proveryaem/,,kyrgyz,1,0.6,https://factcheck.kg/ky/mat-ubila-detej-smesyu-moloka-i-siropa-ot-kashlya-proveryaem/,fact_check,text_split
8c07a5d4-2656-42a6-a1d2-6c96ffabd009,Россияда изоляцияга каршы нааразычылык акциясы башталды деген маалымат — фейк,"WhatsApp мессенджеринде Россиядагы изоляцияга каршы жарандар нааразычылык акциясына катышты деген өңүттө маалымат тарады. «Ростов-на-Дону ойгонду!» деген мүнөздөмө менен жайылган видеотасмада учурда карантинге каршы митинг жүрүп атканы айтылган. Factcheck.kgбул тасманы текшерип көрдү. Алгач видео тартылган жерди аныктайбыз. Ал тууралуу тасмада да, анын мүнөздөмөсүндө да айтылбагандыктан, видеонун деталдарына көңүл бурабыз. Алгачкы эле секундаларда Henderson аттуу Мода үйүн байкайбыз. «Henderson Россия» деп издөө салып, ал Москадагы Тверь көчөсүндө жайгашканын аныктайбыз.",factcheck.kg,https://factcheck.kg/ky/rostov-na-donu-ohvachen-protestami-protiv-izolyaczii-vo-vremya-epidemii-fejk/,,kyrgyz,1,0.77,https://factcheck.kg/ky/rostov-na-donu-ohvachen-protestami-protiv-izolyaczii-vo-vremya-epidemii-fejk/,fact_check,text_split_orig
a41cbd5e-87b2-4fed-a042-372c9a52a5f3,Дүйнө “Талибан*” кыймылын тааныганы жалган,"Кытай, Пакистан жана Сауд Арабия өлкөлөрү“Талибан*” террористтик кыймылынын бийлигин тааныгандыгы тууралуу маалымат Twitter социалдык тармагында тарады. Буга далил катарыVodiybozorаттуу колдонуучу Сауд Арабиясынын тышкы иштер министрлигинин баракчасынын расмий билдирүүсүн жарыялаган. Бирок Тышкы иштер министрлигин билдирүүсүндө “Сауд Арабиясы Афганистандагы окуяларга кылдат көз салууда жанаал жердеги абалдын эртерээк турукташуусуна үмүтүн билдирет” депжазылган. 1996-жылы“Талибан*”кыймылы Кабулду багындырып, президент Бурхануддин Раббанини тактыдан кулаткан учурда Сауд Арабиясы алгачкылардан болуп согушкерлердин бийлигинтааныган. 1996-жылдан 2001-жылга чейин өкүм сүргөн Ооганстан Ислам Эмирлигин тааныган өлкөлөрдүн катарында Пакистан дагы бар эле. Анын үстүнө,“Талибан*”кыймылы Пакистандын атайын кызматтарынын тымызын колдоосу менентүзүлгөн. Алгач бул кыймылдын курамынданегизинен сунни исламынын ультра консервативдүү формасы жайылган ооган жана пакистан медреселеринин студенттери болгон.",factcheck.kg,https://factcheck.kg/ky/soobshheniya-o-priznanii-talibana-v-mire-nepravda/,,kyrgyz,1,0.67,https://factcheck.kg/ky/soobshheniya-o-priznanii-talibana-v-mire-nepravda/,fact_check,text_split_orig
c21454f7-ade8-4520-a206-f6180b962ef0,"Президент чын эле “мечиттер мектептен көп жана бул жакшы көрүнүш”,- деп айтканбы, же жокпу? [split]","КР президентинин сайтында президенттин мындай билдирүүсүн таба алган жокпуз. Бирок  youtube каналында мамлекет башчынын толук сүйлөгөн сөзү жазылган видео табылды. Видеожазуунун 12 мүнөтүнүн 35 секундасында Сооронбай Жээнбеков мындай деп сүйлөгөн: “Кыргызстанда мектептен мечит көп. Бул дагы жакшы көрүнүш. Кээ бири айтат, мектептен мечит көбөйдү деп. Мечит көбөйсө, ыймандуу балдар көбөйөт, медресе көбөйсө, ыймандуу жаштар көбөйөт. Бирок, ушунун баарын туура жолго салышыбыз керек. Азыркы сыртта болуп жаткан коркунучтарды, ошонун баарын эске алып, терроризмди эске алып туруп, биз ынтымактуу, ата-бабалардан калган салтты сактап калышыбыз керек”. Өкүм: фейк эмес.  Президенттин сөзү контекстен алынып келтирилгени менен айтылган сөздөрдүн мааниси өзгөргөн жок.",factcheck.kg,https://factcheck.kg/ky/govoril-li-prezident-slova-v-polzu-bolshogo-chisla-mechetej-v-strane/,,kyrgyz,1,0.59,https://factcheck.kg/ky/govoril-li-prezident-slova-v-polzu-bolshogo-chisla-mechetej-v-strane/,fact_check,text_split
5b012b3a-1e19-4d0b-834e-7205afab7a13,"Башкача айтканда, кыргыз тилиндеги вариантта учурдагы мыйзамдар Интернеттеги маалыматты жайылтуу менен байланышкан укуктук мамилелердидээрлик жөнгө салбайт,ал эми орус тилиндеги варианттатиешелүү түрдө жөнгө салбайт. [split]","Германия Федеративдик Республикасы эң популярдуу жети социалдык тармакты аныктаган (Facebook, YouTube, Instagram, Twitter, Google+, Pinterest и Soundcloud). «Мыйзамсыз маалымат жарыяланып, ал ачыктала турган болсо», социалдык тармактардын ага карата колдонулуучу чаралары так жазылган. Эң башкысы, зыян контентти жайылтуудагы жоопкерчилик колдонуучулар менен жеке жактарга эмес, социалдык тармактардын өзүнө илинген. Социалдык тармактар өз платформасынын модератору катары контент (мазмун) үчүн жооптуу. Мындан тышкары, маалымкат-негиздемеде эл аралык тажрыйбанын терс жактары белгиленбегенин айта кетели. «Репортеры без границ» аттуу Эл аралык уюмдун маалыматына ылайык: Германияда Интернеттеги укуктарды менчиктештирүү мыйзамдаштырылган. Тигил же бул билдирүү мыйзамсыз экенин сот чечиши керек. Бирок, бийликтин жазасынан кутулуу үчүн Facebook жана башка компаниялар күмөн жаратуучу контентти териштирбей туруп өчүрөт. Мыйзам долбоору Гүлшат Асылбаева  сунуштаган жаңы мыйзам долбоорунун тексти 2017-жылы март айындагы коомдук талкууга чыгарылган Кыргыз Республикасынын «Администрациялык жоопкерчилик жөнүндө кодексине өзгөртүүлөрдү жана толуктоолорду киргизүү тууралуу» жана  «Маалыматташтыруу жана электрондук башкаруу жөнүндө»  мыйзамына 64% дал келет. Гүлшат Асылбаева сунуштаган мыйзам долбоорунун 1-беренесинде мындай деп айтылат: Интернетте таратылып жаткан маалымат көпчүлүк алдындагы, жарандык жана башка укуктук мамилелердин объекти боло алат. Эгер мыйзамдарда маалыматка жетүү боюнча чектөөлөр же болбосо аны берүүгө же жайылтууга башка талаптар белгиленбесе, маалымат каалаган адам тарабынан эркин колдонулуп, бир адамдан экинчи адамга берилсе болот. Орусча вариантында: Информация, распространяемая в Интернете, может являться объектом публичных, гражданских и иных правовых отношений. Информация может свободно использоваться любым лицом и передаваться от одного лица другому лицу, если законами не установлены ограничения по доступу к информации либо иные требования к порядку ее предоставления или распространения. Бул текст «Административдик укук» (5-бас, авторлор: Лев Попов, Сергей Тихомиров, Юрий Мигачев китебинин 308-бетиндеги текст менен шайкеш келет: 4-берене: Маалымат жайгаштырыла турган Интернет сайтынын (же) Интернет түйүнүндөгү баракчанын ээси аталган маалыматты жайгаштырууда же аны пайдаланууда, анын ичинде аталган маалымат ушул сайтка же сайттын баракчасына Интернет түйүнүнүн башка колдонуучулары тарабынан жайгаштырылган учурда Кыргыз Республикасынын мыйзамдары, анын ичинде төмөнкүлөр сакталышын камсыздоого милдеттүү: Орусча вариантында: Владелец сайта и (или) страницы сайта в сети Интернет, на которых размещается информация, при размещении и использовании указанной информации, в том числе при размещении указанной информации на данном сайте или странице сайта иными пользователями сети Интернет, обязан обеспечивать соблюдение законодательства Кыргызской Республики… Бул берене «Маалымат, маалыматтык технологиялар жана маалыматты коргоо жөнүндө» Федералдык Мыйзамынын 10.2беренесиненалынган: 4-беренеде айтылган дагы бир сүйлөм Россиялык мыйзамдан алынган: Интернет түйүнүндөгү сайттын жана (же) сайттын баракчасынын ээси ага юридикалык жактан маанилүү билдирмелерди жөнөтүп туруу үчүн Интернеттеги өзүнүн сайтына же сайттын баракчасына фамилиясы менен инициалдарын, электрондук дарегин жайгаштырууга милдетүү. Орусча вариантында: Владелец сайта и (или) страницы сайта в сети Интернет обязаны разместить на своем сайте или странице сайта в сети Интернет свою фамилию и инициалы, электронный адрес для направления ему юридически значимых сообщений. Россиялык мыйзамда: 3-пункт: Интернет түйүнүндөгү сайттын, сайттын баракчасынын ээси жана Интернет колдонуучу төмөнкүлөргө укуктуу: Орусча вариантында: Владелец сайта, владелец страницы сайта и пользователь в сети Интернет имеет право: 1) свободно искать, получать, передавать и распространять информацию любым способом в соответствии с законодательством Кыргызской Республики; 2) размещать или допускать размещение на своих сайте или странице сайта в сети Интернет текстов и (или) иных материалов других пользователей сети Интернет, если размещение таких текстов и (или) иных материалов не противоречит законодательству Кыргызской Республики. Кайрадан россиялык мыйзамдын сөзмө-сөз көчүрүлгөнүнө күбө болобуз: 7- берене: Провайдер Кыргыз Республикасынын аймагында Интернет түйүнүнүн колдонуучуларынын үнү менен жазылган маалыматтарын, жазуу тексттерин, сүрөттөрүн, добуштарын же башка электрондук маалыматтарын кабыл алуу, берүү, жеткирүү жана (же) иштеп чыгуу фактылары жөнүндө маалыматты жана ушул колдонуучулар жөнүндө маалыматты мындай иш-аракеттер аяктаган учурдан тартып алты ай ичинде сактап турууга, ошондой эле аталган маалыматты Кыргыз Республикасынын мыйзамдарында белгиленген учурларда сот органдарына, Кыргыз Республикасынын коопсуздугун коргогон же ыкчам-иликтөө ишмердигин жүргүзгөн ыйгарым укуктуу органдарга берүүгө милдеттүү. Орусча вариантында: Провайдер обязан хранить на территории Кыргызской Республики информацию о фактах приема, передачи, доставки и (или) обработки голосовой информации, письменного текста, изображений, звуков или иных электронных сообщений пользователей сети Интернет и информацию об этих пользователях в течение шести месяцев с момента окончания осуществления таких действий, а также предоставлять указанную информацию судебным органам, уполномоченным органам, осуществляющим оперативно-розыскную деятельность или обеспечение безопасности Кыргызской Республики, в случаях, установленных законодательством Кыргызской Республики. Ал эми Россиянын мыйзамына ылайык: Жыйынтык: Россия Федерациясынын«Маалымат, маалыматтык технологиялар жана маалыматты коргоо жөнүндө»федералдык мыйзамынын беренелерин көчүргөн жана Жогорку Кеңеште 2017-жылдын март айында сунушталган мыйзам долбоорунун64%ын кайталайт;",factcheck.kg,https://factcheck.kg/ky/manipulyaczii-i-plagiat-v-zakonoproekte-gulshat-asylbaevoj-o-manipulirovanii-informacziej/,,kyrgyz,1,0.54,https://factcheck.kg/ky/manipulyaczii-i-plagiat-v-zakonoproekte-gulshat-asylbaevoj-o-manipulirovanii-informacziej/,fact_check,text_split
