id,headline,body_text,source,url,date,language,label,label_confidence,evidence_url,source_type
123b58d5-a59d-400c-af7d-20519acf8705,Садыр Жапаров Владимир Путин менен сүйлөшүүлөрдү өткөрдү. Эмнелер талкууланды?,"Садыр Жапаров Россияга болгон иш сапарынын алкагында Россиянын президенти Владимир Путин менен сүйлөшүүлөрдү жүргүздү. Бул тууралуу КР Президентинин басма сөз кызматы билдирди. Жолугушууда кыргыз-орус өз ара аракеттенүү маселелери талкууланып, муну менен катар соода-экономикалык кызматташтыкты тереңдетүүгө өзгөчө көңүл бурулду. Ошондой эле мурда жетишилген макулдашууларды ишке ашыруунун жүрүшү каралды. Тараптар регионалдык күн тартибиндеги маселелер жана көп тараптуу форматтагы өз ара аракеттенүү боюнча позициялары тууралуу пикир алышты. Президент Садыр Жапаров жылуу кабыл алуу үчүн ыраазычылыгын билдирди жана Владимир Путинди үстүбүздөгү жылдын 31-август — 1-сентябрь күндөрү Бишкек шаарында өтө турган Шанхай кызматташтык уюмуна мүчө-мамлекеттердин башчыларынын саммитине катышууга чакырды. Өз кезегинде Владимир Путин чакыруу үчүн ыраазычылык билдирип, Россия тараптын интеграциялык бирикмелердин алкагында активдүү өз ара аракеттенүүгө берилгендигин, ошондой эле алардын ишмердүүлүгүнүн негизги багыттары боюнча күч-аракеттерди координациялоону жана практикалык кызматташтыкты мындан ары да арттырууга даяр экендигин ырастады.  Сүйлөшүүлөрдүн жыйынтыгында лидерлер кыргыз-россиялык кызматташтыкка кошумча динамика берүүгө жана өз ара аракеттенүүнүн бардык багыттары боюнча биргелешкен демилгелерди ырааттуу илгерилетүүгө өз ара багыт алышканын билдиришти.",24.kg,,,kyrgyz,0,high,,news_site
52044e0a-83ef-46d3-8a0f-f450207d6eda,Улуу Жеңиштин 81 жылдыгы Бишкекте кантип белгиленет?,"Улуу Ата Мекендик согуштагы Жеңиштин 81 жылдыгын белгилөөнүн алкагында Бишкекте бир катар иш-чаралар өткөрүлөрүн борбор калаанын мэриясы билдирди. Маалыматка ылайык, 6-майында саат 11: 00дө К. Молдобасанов атындагы Кыргыз улуттук консерваториясында «Кызыл гвоздика — муундардын эсинде» аттуу сынак-фестивалдын гала-концерти өтөт.",24.kg,,,kyrgyz,0,high,,news_site
7d06c2fa-45dc-41c6-8813-3ad0f60e4b04,Кореяда иштеп келген кыргызстандык жарандар бир жолку төлөмдөрдү алды,"Түштүк Кореяда расмий түрдө иштеп, эмгек акысынан пенсиялык төгүмдөрү кармалган Кыргызстандын жарандары кайтып келгенден кийин бир жолку төлөмдөрдү алышууда. Бул тууралуу Социалдык фонддон билдиришти. Маалыматка ылайык, бүгүнкү күнгө карата Кореянын Улуттук пенсиялык кызматынан пенсиялык топтомолор боюнча бир жолку төлөм алуу үчүн 144 жаран кайрылган. Анын ичинен 107 жаранга төлөм дайындалып, толугу менен төлөндү, 37 жаран учурда чечимди күтүүдө. Бир жолку төлөмдүн орточо өлчөмү 3 789 долларды түздү.",24.kg,,,kyrgyz,0,high,,news_site
71cca02e-0f7c-43b9-97e2-0b8c9f6eee6e,"Кыргызстандын ЕАЭБ өлкөлөрү менен өз ара соодасы 11,3 пайызга жогорулады","Кыргызстандын ЕАЭБ өлкөлөрү менен өз ара соодасы 11,3 пайызга өстү. Бул тууралуу Улуттук статистика комитетинин маалыматтарында камтылган. Белгилей кетсек, 2026-жылдын январь айында өз ара соода 396,8 миллион долларды түзүп, мурунку жылга салыштырмалуу 11,3 пайызга өскөн. Биримдиктин ичиндеги соода Кыргызстандын жалпы тышкы соодасынан тезирээк өстү, ал 2 пайызга жогорулаган. ЕАЭБге мүчө мамлекеттердин жалпы соода жүгүртүүсүндөгү Кыргызстандын үлүшү 37,7 пайызды түздү. Орусия жана Казакстан биздин негизги өнөктөштөрүбүз бойдон калууда.",24.kg,,,kyrgyz,0,high,,news_site
702cba07-fc2b-4661-aaf7-253ce43c296e,Быйыл мектептерде биринчи коңгуроо 15-сентябрда кагылат,"2026-жылы жаңы окуу жылы 15-сентябрда башталат. Бул тууралуу бүгүн өткөн маалымат жыйынында Агартуу министри Догдуркүл Кендирбаева билдирди. Анын айтымында, окуу жылы мурдагыдай эле 25-майда аяктайт. Окуу жылынын башталышын жылдыруу Бишкекте Шанхай кызматташтык уюмунун (ШКУ) саммитинин жана Дүйнөлүк көчмөндөр оюндарынын өткөрүлүшү менен байланыштуу болууда. Белгилей кетсек, ШКУнун саммити 2026-жылдын 31-августунан 1-сентябрына чейин, ал эми Көчмөндөр оюндары 31-августтан 6-сентябрга чейин өтөрү пландалган.",24.kg,,,kyrgyz,0,high,,news_site
a57c2f1e-f3d6-4af3-86bc-2e284f3de039,Азия чемпионаты: Бишкекте өткөн спорттук мелдештер жыйынтыкталды,"Бишкек шаарында спорттук күрөш боюнча Азия чемпионаты жыйынтыкталды. Бул тууралуу Дене тарбия жана спорт мамлекеттик агенттигинен билдиришти. Маалыматка ылайык, мелдеш 6-апрелден 12-апрелге чейин «Жаштык» аренасында өттү. Континенттик биринчиликке Азиянын 31ден ашык өлкөсүнөн 350дөн ашык балбан катышып, күч сынашты. Кыргызстандын курама командасы жалпы 12 медаль жеңди: Грек-рим күрөшү боюнча: 4 алтын медаль жана командалык эсепте 2-орун; Кыз-келиндер күрөшү боюнча: 1 алтын, 1 күмүш жана 2 коло медаль, командалык эсепте 4-орун; Эркин күрөш боюнча: 4 коло медаль жана командалык эсепте 5-орун камсыздалды.",24.kg,,,kyrgyz,0,high,,news_site
1b27913c-9871-4afb-b3d7-9220fdcfb25e,Бишкек техникаларын жаңылоодо: Кызматтарга унаалар жана велосипеддер тапшырылды,"Бишкектин муниципалдык кызматтарына жаңы техникалар берилди. Кызматтык унаалардын жана велосипеддердин ачкычтарын бөлүмдөрдүн жетекчилерине калаа башчысы Айбек Жунушалиев тапшырды. Ал баарын Бишкек шаар күнү менен куттуктап, муниципалдык кызматтардын биргелешкен жана так иштешинин маанилүүлүгүн белгиледи. Шаар башчысы муниципалдык инспекциянын ишмердүүлүгүнө өзгөчө токтолуп, тартипти камсыз кылууда жана шаардык ченемдердин сакталышында анын ролу чоң экенин айтты.  «Биздин негизги милдетибиз — айып пул салуу эмес, тартипти орнотуу жана борбор калааны көрктөндүрүү», — деп билдирди Айбек Жунушалиев. Кызматтар үчүн белгиленген артыкчылыктуу багыттардын арасында — жашыл өсүмдүктөрдү мыйзамсыз кыюуга көзөмөлдү күчөтүү жана Бишкектеги экологиялык кырдаал үчүн жоопкерчиликти жогорулатуу бар. Мэриядан белгилешкендей, автопаркты жаңылоо иштин ыкчамдыгын арттырууга, кызмат көрсөтүүлөрдүн сапатын жакшыртууга жана көрктөндүрүү эрежелеринин сакталышына көзөмөлдү күчөтүүгө мүмкүндүк берет.",24.kg,,,kyrgyz,0,high,,news_site
4388c0a0-7a80-442d-a488-dea534b4675f,Казакстан Кыргызстанга дан жана ун жеткирүүнү көбөйттү,"Казакстан Кыргызстанга дан жана ун жеткирүүнү көбөйттү. 2025-жылдын сентябрь айынан 2026-жылдын март айына чейин Казакстан 9,9 миллион тонна дан жана ун экспорттогон. Бул сандарды Казакстан Республикасынын Айыл чарба министрлиги берген. Кыргызстанга дан жана ун экспорту 233 миңден 393 миң тоннага чейин көбөйгөнү белгиленди. Бул өткөн жылдын ушул мезгилине салыштырмалуу 13 пайызга көп. Казакстан ошондой эле Өзбекстанга, Түркмөнстанга жана Ооганстанга экспортту көбөйттү. Мекеменин маалыматы боюнча, быйыл 23,8 миллион гектар жерге себүү пландаштырылууда, ал эми дан эгиндеринин аянты 15,9 миллион гектарга чейин кыскарат.",24.kg,,,kyrgyz,0,high,,news_site
c5264c2d-c069-486c-bc30-2f7666690508,ӨКМ: Кыргызстанда соңку суткада 6 өрт кырсыгы катталды,Кыргызстанда соңку суткада 6 өрт кырсыгы катталды. Бул тууралуу Өзгөчө кырдаалдар министрлигинен билдиришти. Анын ичинен: Тилсиз жоону өчүрүүгө 6 бөлүм тартылган. Ал эми куткаруу кызматтары тарабынан 2 чыгуу болгон.,24.kg,,,kyrgyz,0,high,,news_site
05a6eca1-91b3-4886-b56c-523491c1fbe1,Бүгүн Бишкектин бир бөлүгүндө суу өчүрүлөт,"Бүгүн, 7-апрелде турак жайларда, мектептерде, мектепке чейинки билим берүү мекемелеринде, саламаттыкты сактоо мекемелеринде жана башка социалдык жана өнөр жай объектилеринде ичүүчү суу берүү саат 09:00дөн 02:00гө чейин токтотулат. Бул тууралуу Бишкек мэриясынан билдирди. Өчүрүү аймагы: — Алыкулов көчөсү — Кустанай көчөсү — Муромск көчөсү — Садыгалиев көчөсү — Л. Толстой көчөсү — Кока-Кола аймагы; — Садыгалиев көчөсү — Д. Сяопин проспектиси — П. Лумумбы көчөсү — Волков көчөсү — Кустанай көчөсү андан ары Алимжан-Ата көчөсү — ЧЧК — Ленская көчөсү — Космонавттар көчөсү — Коммунаров көчөсү — ЧЧК — Ала-Арча дарыясы — Рыскулов көчөсү — Д. Сяопин проспектиси — Пишпек көчөсү — Джамгырчинов көчөсү — Кайназарова көчөсү — Гатчинский тилкеси — П. Лумумбы көчөсү — Джамгырчинов көчөсүнөн Садыгалиев көчөсүнө чейин. — «Аскер шаарчасы», «Кызыл Аскер», 110-квартал, «Достук» кичи району. Өчүрүү «Западный» суу алгычында жана шаардын суу менен камсыздоо тармактарында оңдоо иштерине байланыштуу болууда. «Бишкексууканал» муниципалдык ишканасы келтирилген ыңгайсыздык үчүн кечирим сурайт жана ишканаларды жана тургундарды ичүүчү сууну алдын ала камдап алууну суранат.",24.kg,,,kyrgyz,0,high,,news_site
f18c1ca5-5154-4d44-bdab-84a62d5fc90d,Бүгүнкү доллардын курсу,"Бүгүн, 13-апрель саат 09:30га карата Кыргызстандын коммерциялык банктарда жана акча алмаштыруучу жайларда 1 долларды сатып алуу 87 сом 37 тыйын болсо, сатуу 87 сом 73 тыйындан болууда. Ал эми Улуттук банкта 1 доллардын курсу 87 сом 45 тыйын деп көрсөтүлгөн",24.kg,,,kyrgyz,0,high,,news_site
43dfadc3-2602-4ef6-a659-be8fadd5dbd5,Дүйнө чемпионаты −2026: ФИФА калыстарын дайындады,"Футбол боюнча Эл аралык Федерация (ФИФА) 2026-жылкы Дүйнөлүк чемпионаттын калыстарынын тизмесин жарыялады. Турнирге алты конфедерациянын жана ФИФАнын 50 мүчө ассоциациясынын өкүлдөрү болгон 52 башкы калыс, 88 жардамчы калыс жана 30 видео жардамчы калыс катышат. Өзбекстандан келген калыстар тобу Илгиз Танташев, Андрей Цапенко жана Тимур Гайнуллин Дүйнөлүк Кубокко калыстык кылат. ФИФАнын Калыстар комитетинин төрагасы Пьерлуиджи Коллина тандоо процессин түшүндүрдү. «Тандалып алынган калыстар дүйнөдөгү эң мыктылар. Алар акыркы үч жылда түзүлгөн жана көзөмөлдөнгөн кеңири калыстар тобунун бир бөлүгү болгон. Алар семинарларга катышып, ФИФАнын турнирлеринде иштешкен. Андан тышкары, алардын ички жана эл аралык беттештердеги көрсөткүчтөрү үзгүлтүксүз бааланып турган. Тандалган калыстар биздин фитнес машыктыруучуларыбыздан жана медициналык кызматкерлерден, анын ичинде физиотерапевттерден жана психикалык саламаттык боюнча адистен ар тараптуу колдоо алып келишкен жана ала беришет. Биздин максатыбыз — алардын 31-майда Майамиге келгенден кийин оптималдуу физикалык жана психикалык абалда болушун камсыз кылуу», — деп билдирди ФИФА Коллинанын сөздөрүн келтирет. 2026-жылдагы Дүйнөлүк чемпионат 11-июндан 19-июлга чейин АКШда, Канадада жана Мексикада өтөт.",24.kg,,,kyrgyz,0,high,,news_site
de901a56-7003-4d7c-bfe2-8a85ba2d13a5,Боом капчыгайы кайрадан жабылат: Бишкек-Нарын жолунда таштар түшүрүлөт,"6-апрелден 10-апрелге чейин Бишкек — Нарын — Торугарт унаа жолунун 131-чакырымында, Боом капчыгайында кооптуу таштар түшүрүлөт. Бул тууралуу «Кыргыз темир жолу» ишканасынан билдиришти. Маалыматка ылайык, иштер саат 10:00дөн 16:00гө чейин жүргүзүлөт. Бул учурда Жол кыймылынын коопсуздугун камсыздоо башкармалыгынын кызматкерлери тарабынан жол жарым-жартылай жабылат. Эгерде 30-40тан ашык унаа топтолсо, таш түшүрүү иштери токтотулуп, унаалардын өтүшүнө жол ачылат. Ишкана жарандарды сапарга чыгарда алдын ала пландоону суранат.",24.kg,,,kyrgyz,0,high,,news_site
9b8c76a8-434e-4fe9-8868-73bd6c0a9bee,«Нелегал» операциясы. Баткен облусунда төрт кылмыш жана 37 эреже бузуу аныкталды,"Баткен облусунда 2026-жылдын 13-апрелинен 16-апрелине чейин жүргүзүлгөн «Нелегал» алдын алуу операциясы аяктады. Бул тууралуу Баткен облусунун Ички иштер департаментинин басма сөз кызматы билдирди. Маалыматка ылайык, операциянын алкагында укук коргоо органдарынын кызматкерлери чет элдик жарандардын аймакта болушунун жана иштөөсүнүн мыйзамдуулугун текшеришти. Өзгөчө көңүл Кыргызстандын миграция мыйзамдарынын сакталышына бурулду. Аталган операциянын жыйынтыгында КРнын Жоруктар жөнүндө кодексине ылайык 37 административдик протокол түзүлүп, эреже бузгандарга айып пул салынды. Ошондой эле, операциянын жүрүшүндө төрт кылмыштын бети ачылды.  Мындай иш-чаралар миграция чөйрөсүндөгү көзөмөлдү күчөтүүгө жана кылмыштуулуктун алдын алууга багытталганы белгиленди.",24.kg,,,kyrgyz,0,high,,news_site
7268b4ae-ba37-4530-b446-0d3ef449438f,УКМК: Түшүндүрүүдөн кийин «Якын-Инкардын» жактоочуларынын бир бөлүгү баш тартты,"Нарында «Якын-Инкар» (Кыргызстанда тыюу салынган) диний-экстремисттик уюмунун жактоочулары алдын алуу боюнча сүйлөшүүдөн кийин ага катышуудан баш тартышты. Бул тууралуу Улуттук коопсуздук боюнча мамлекеттик комитеттин басма сөз борбору билдирди.  Иш-чаранын жүрүшүндө расмий мусулман дин кызматкерлери тарабынан диний бөлүнүүгө жол берилбестиги, коомдук ынтымактын маанилүүлүгү жана ханафи масхабына негизделген салттуу исламды кармануу жөнүндө маалымат берилди.",24.kg,,,kyrgyz,0,high,,news_site
f7e43330-6877-471b-a7be-b6255388f314,Доор мурасы: Москвада Семён Чуйковго арналган көргөзмө өтөт,"Бүгүн, 7-апрелде Москва шаарындагы Мамлекеттик Третьяков галереясынын Кадашевская жээктеги корпусунда көрүнүктүү сүрөтчү Семён Афанасьевич Чуйковке арналган «Доор мурасы. Семён Чуйков» аттуу көргөзмөнүн салтанаттуу ачылышы өтөт. Бул тууралуу Маданият, маалымат жана жаштар саясаты министрлиги билдирди. Көргөзмө РОСИЗО мамлекеттик музей-көргөзмө борбору менен Третьяков галереясынын биргелешкен долбоору болуп саналат жана сүрөтчүнүн бай чыгармачылык мурасын кеңири таанытууну максат кылат. Көргөзмөдө сүрөтчүнүн ар кыл мезгилдердеги чыгармалары сунушталып, анын эң белгилүү эмгектеринин бири — «Советтик Кыргызстандын кызы» да көрсөтүлөт. Ошондой эле «Кыргыз колхоз сюитасы» сериясынан тандалган эмгектер экспозициянын өзөгүн түзөт. Мындан тышкары, экспозиция Чуйковдун түздөн-түз катышуусу менен топтолгон коллекциялар менен толукталат. Алардын ичинде белгилүү сүрөтчүлөрдүн чыгармалары жана анын ысымын алып жүргөн окуу жайдын бүтүрүүчү жаш сүрөтчүлөрүнүн эмгектери бар. Бул көргөзмө — көрүүчүлөр үчүн Семён Чуйковдун чыгармачылык дүйнөсүнө жаңыча көз караш менен баа берүү мүмкүнчүлүгү, ошондой эле кыргыз жана совет көркөм өнөрүнүн тарыхый мурасын тереңирээк түшүнүүгө шарт түзгөн маанилүү маданий окуя.",24.kg,,,kyrgyz,0,high,,news_site
f0ecbce1-dff1-4fc0-9e5e-3d7e9b3317a1,Франция чет өлкөлүк студенттер үчүн окуу баасын дээрлик 20 эсеге көбөйттү,"Францияда Европа Биримдигине кирбеген мамлекеттерден келген чет өлкөлүк студенттер үчүн окуунун баасын олуттуу жогорулатуу пландалууда. Бул тууралуу өлкөнүн Жогорку билим берүү министрлиги «Жогорку билим алуу үчүн Францияны танда» деп аталган жаңы өнүктүрүү стратегиясын сунуштоодо билдирди. Евробиримдикке кирбеген өлкөлөрдөн келген студенттер окуу үчүн көбүрөөк төлөшү керек болот. Франциянын Жогорку билим берүү министри Филипп Баптисттин айтымында, чет өлкөлүк студенттердин 90 пайызга жакыны окуунун толук наркын төлөшөт. Бул мамлекеттик стратегиянын бир бөлүгү болуп саналат. Европалык эмес өлкөлөрдөн келген студенттердин көпчүлүгү төмөнкү сумманы төлөшү пландалууда: Жогорку билим берүү министри Франциянын университеттеринде Евробиримдикке кирбеген өлкөлөрдүн студенттери үчүн дифференцияланган (айырмаланган) окуу акысын киргизүүнү каалайт. Ал 2019-жылы киргизилген, бирок буга чейин чоң таасирин тийгизген эмес, деп айтылат «Le Parisien» гезитине берген маегинде. «Университеттер мындан ары өтө өзгөчө учурлар үчүн каралган массалык жеңилдиктерди бере алышпайт... Биз акыркы жылдары бир аз четтеп кеткен мыйзамга жана фундаменталдык принциптерге кайтып жатабыз. Дифференцияланган төлөм — бул эреже, ал эми жеңилдиктер — өзгөчө учур», — деди Филипп Баптист.",24.kg,,,kyrgyz,0,high,,news_site
